,0
605,1.25
606,1.25
607,1.0
608,1.5
609,1.25
610,1.25
614,1.0
616,5057.0
617,1.0
618,1.0
620,1.0
623,1.5
624,1.5
626,1.5
627,1.25
628,1.5
630,1.0
631,-225.75
632,1.25
633,1.25
636,1.0
637,1.0
639,1.5
640,1.5
641,1.25
644,1.5
645,1.25
646,1.5
647,1.5
649,1.25
650,1.25
652,1.25
653,1.5
654,1.5
655,1.25
656,1.5
657,1.25
658,1.25
659,1.25
660,1.0
661,1.25
662,1.0
663,1.25
664,1.5
665,1.5
666,1.25
667,1.25
668,1.5
671,1.25
673,1.0
674,1.25
675,1.25
676,1.25
677,1.25
678,1.25
679,1.25
680,1.0
681,1.25
683,1.25
686,1.75
687,1.5
688,1.5
689,1.25
690,1.5
691,1.5
692,1.25
694,1.5
696,1.5
697,1.5
698,1.5
699,1.25
700,1.25
701,1.25
703,1.25
705,1.25
706,1.0
708,1.75
709,1.5
710,1.25
712,1.25
713,1.5
714,1.5
717,1.25
718,1.5
720,1.5
721,1.5
722,21.75
723,1.5
724,1.5
725,1.25
726,1.25
728,1.25
729,1.25
730,1.0
731,1.25
732,1.25
734,1.25
735,1.5
738,1.5
739,1.5
740,1.5
741,1.5
742,1.25
743,-1413.5
744,1.25
747,1.25
748,1.0
749,1.25
751,-191.5
752,1.5
753,1.25
755,1.0
756,1.0
758,1.5
759,1.5
760,1.25
761,1.25
762,1.25
763,1.5
764,1.25
767,1.25
768,1.0
769,1.0
770,1.25
771,1.0
772,1.0
773,1.25
774,1.25
776,1.25
779,1.5
780,1.5
781,1.5
782,1.5
783,1.5
784,1.25
785,1.5
786,1.25
788,1.25
789,1.25
797,1.25
799,1.0
800,1.0
801,1.0
802,1.0
803,1.25
804,1.5
807,1.5
808,1.25
810,1.5
811,1.5
813,1.25
814,1.25
817,52.25
818,1.0
819,1.0
820,1.25
821,1.25
823,1.25
825,1.25
826,1.0
827,1.0
828,1.0
831,1.5
836,1.25
837,1.25
838,1.0
839,1.25
840,1.25
841,1.25
843,1.25
844,1.25
845,1.25
846,1.0
847,1.0
848,1.0
849,1.5
850,1.75
853,1.5
854,1.75
855,1.5
856,1.25
857,1.25
859,1.5
860,1.25
861,1.25
862,1.25
863,1.0
866,1.0
868,1.5
869,1.5
870,1.5
872,1.25
873,1.75
874,1.5
875,1.25
876,1.75
877,1.25
878,1.5
879,1.5
880,1.25
881,1.25
882,1.25
884,1.25
888,1.0
890,1.0
891,1.5
893,1.5
894,1.5
896,1.25
898,1.25
899,1.25
900,1.0
901,1.25
902,1.25
903,1.25
905,1.25
907,1.25
908,1.5
909,1.5
910,1.5
911,1.5
912,1.5
913,1.25
914,1.25
915,1.25
916,1.5
918,1.25
919,1.25
922,1.25
925,1.0
926,1.25
927,1.0
928,1.5
932,1.25
934,1.25
937,1.25
939,1.0
940,1.25
942,1.0
943,1.0
944,1.0
946,1.5
948,1.5
950,1.25
951,1.25
952,1.5
953,1.25
955,1.25
956,1.25
957,1.25
958,1.25
959,1.25
960,1.25
962,0.75
963,1.5
965,1.5
967,1.5
968,1.75
969,2721.0
970,1.5
971,1.25
972,1.25
974,1.25
975,1.25
976,1.0
977,1.25
978,-190.5
979,1.25
980,1.0
981,1.0
983,1.5
984,1.5
985,1.25
989,1.5
990,1.25
991,1.25
993,1.25
994,1.5
995,1.25
997,1.25
998,1.5
1000,1.0
1001,1.0
1002,1.5
1003,1.75
1004,1.5
1005,1.5
1006,1.5
1007,1.5
1010,1.25
1011,-259.75
1012,1.25
1013,1.25
1014,1.0
1016,1.0
1017,1.0
1018,1.0
1019,1.25
1020,1.25
1022,1.0
1023,1.25
1024,1.5
1026,1.5
1027,1.5
1028,1.5
1029,1.25
1031,1.25
1032,1.25
1033,1.25
1034,1.25
1035,1.25
1036,1.0
1038,1.5
1040,1.5
1042,1.5
1043,1.25
1046,1.25
1048,1.25
1049,1.0
1051,1.25
1052,1.25
1054,1.25
1056,1.25
1057,1.25
1058,1.25
1060,1.0
1061,1.0
1062,1.0
1063,1.75
1064,1.75
1065,1.5
1066,1.5
1070,1.25
1071,1.25
1076,1.25
1078,1.0
1079,1.25
1080,1.25
1081,1.0
1082,1.0
1084,1.5
1085,1.25
1086,1.25
1087,1.25
1089,1.5
1090,1.25
1091,1.5
1092,1.5
1093,1.5
1094,1.25
1095,1.0
1096,1.0
1097,1.5
1098,1.5
1099,1.25
1100,1.25
1102,1.25
1103,1.25
1104,1.5
1105,1.25
1107,1.0
1108,1.0
1110,1.0
1111,1.5
1113,1.5
1114,1.5
1115,1.75
1116,1.5
1117,1.5
1120,1.5
1121,1.25
1122,1.25
1123,1.0
1125,1.5
1126,1.5
1129,-236.75
1133,1.0
1134,1.25
1135,1.25
1138,1.5
1139,1.5
1140,1.5
1141,1.5
1146,1.5
1147,1.25
1148,1.25
1149,1.25
1152,1.25
1153,1.25
1154,1.0
1156,1.0
1157,1.0
1159,1.25
1160,1.5
1161,1.25
1162,1.5
1163,1.25
1164,1.25
1165,1.25
1166,1.25
1167,1.0
1169,1.25
1174,1.0
1175,1.0
1176,1.0
1177,1.75
1178,1.75
1179,1.5
1180,1.25
1181,1.25
1182,1.25
1183,1.25
1184,1.0
1185,1.25
1186,1.0
1187,1.25
1189,1.0
1190,1.5
1194,1.5
1195,1.5
1196,1.5
1197,1.25
1199,1.5
1200,1.25
1201,1.25
1202,1.0
1203,1.25
1204,1.0
1205,1.25
1206,1.25
1208,1.75
1210,1.5
1212,1.5
1214,1.5
1215,1.25
1216,1.25
1217,1.25
1218,1.25
1219,1.25
1220,1.25
1222,1.25
1227,1.0
1228,1.25
1230,1.5
1231,1.5
1232,1.25
1233,1.25
1234,1.5
1235,1.25
1236,1.5
1237,1.25
1238,1.5
1239,1.25
1240,1.0
1244,1.5
1245,1.5
1246,1.25
1248,1.5
1250,1.25
1252,1.0
1253,1.0
1255,1.5
1256,1.0
1257,72.0
1258,1.0
1259,1.0
1260,1.0
1261,1.25
1262,1.5
1263,1.75
1265,1.5
1267,1.75
1268,1.5
1270,1.25
1271,1.0
1273,1.25
1278,1.0
1280,1.5
1281,1.5
1284,1.5
1286,1.25
1287,1.25
1288,1.5
1290,1.5
1291,1.25
1292,1.5
1296,1.25
1297,1.25
1299,1.0
1300,1.0
1302,1.25
1306,-237.25
1307,1.5
1310,1.5
1311,1.5
1313,1.0
1316,1.25
1317,1.0
1318,1.25
1320,1.25
1321,1.5
1322,1.5
1325,1.25
1326,1.5
1327,1.25
1328,1.25
1329,1.5
1330,1.25
1331,1.25
1334,1.25
1336,1.0
1337,1.0
1338,1.25
1339,1.25
1341,1.5
1342,1.25
1343,1.25
1346,1.25
1349,1.0
1350,1.0
1353,1.5
1354,1.5
1355,1.5
1356,596.0
1357,1.25
1358,1.5
1359,1.5
1361,1.5
1364,1.25
1366,1.25
1367,1.25
1368,1.25
1369,1.25
1370,1.5
1371,1.25
1372,1.0
1373,0.75
1374,1.0
1376,1.0
1379,1.5
1381,1.5
1382,1.25
1383,1.5
1384,1.5
1386,1.25
1387,1.0
1388,1.25
1390,1.25
1391,1.25
1393,1.25
1394,1.25
1395,1.5
1396,1.25
1397,1.25
1398,1.25
1399,1.25
1401,1.25
1402,1.0
1403,1.0
1405,1.5
1406,42.0
1407,1.5
1408,1.5
1409,1.5
1410,1.5
1411,1.25
1412,1.25
1414,-193.75
1417,1.5
1419,1.25
1424,1.25
1427,0.75
1428,1.25
1429,-931.0
1431,1.25
1432,1.25
1434,1.25
1435,1.25
1436,1.25
1437,1.0
1438,1.0
1441,1.0
1442,1.25
1443,-222.5
1444,1.0
1447,1.5
1449,1.25
1451,1.5
1453,1.25
1454,1.25
1455,1.25
1456,1.0
1457,1.0
1458,1.0
1460,1.0
1461,1.25
1463,1.0
1464,0.75
1465,1.0
1466,1.5
1468,1.5
1470,1.5
1471,1.25
1473,1.0
1474,1.25
1476,1.0
1477,1.25
1478,1.5
1480,1.25
1483,1.0
1484,1.75
1485,1.5
1486,1.25
1488,1.25
1490,1.25
1491,1.25
1493,1.0
1494,1.25
1497,1.25
1498,1.0
1500,1.25
1501,1.0
1502,1.25
1503,1.25
1504,1.5
1506,1.25
1507,1.25
1508,1.25
1511,1.25
1512,1.5
1514,1.25
1516,1.0
1521,1.5
1522,1.5
1523,1.5
1524,1.5
1525,1.25
1528,1.25
1529,1.25
1531,1.0
1532,1.0
1533,1.0
1535,1.5
1537,1.5
1540,1.5
1541,1.5
1545,1.5
1546,1.25
1548,1.25
1549,1.25
1551,1.25
1552,1.25
1555,1.0
1559,1.5
1560,1.25
1562,1.25
1565,1.25
1566,1.25
1567,1.0
1568,1.25
1569,-191.0
1571,1.25
1572,1.25
1573,1.0
1575,1.25
1577,1.25
1578,1.5
1580,1.25
1581,1.25
1582,1.25
1584,1.25
1585,1.25
1586,1.0
1588,1.5
1589,1.25
1590,1.75
1595,-256.25
1597,1.25
1598,1.25
1599,1.25
1600,1.0
1601,1.0
1604,1.5
1606,1.5
1608,1.25
1609,1.5
1610,1.25
1611,1.25
1612,1.25
1613,1.0
1614,1.25
1615,1.0
1616,1.25
1617,1.25
1618,1.25
1619,1.0
1620,1.0
1621,1.0
1622,1.25
1623,-280.5
1625,1.25
1626,1.25
1627,-185.75
1628,1.5
1629,1.25
1630,1.25
1632,1.0
1634,0.75
1635,1.25
1636,1.5
1637,1.5
1638,1.5
1640,1.25
1641,1.5
1642,1.5
1643,1.25
1645,1.25
1646,1.0
1647,1.25
1648,1.25
1650,1.0
1651,1.0
1652,1.0
1653,1.0
1654,1.0
1656,1.5
1657,-207.25
1659,1.5
1660,1.25
1662,1.5
1663,1.25
1664,1.5
1665,1.5
1666,1.25
1671,1.25
1673,1.25
1674,1.25
1675,-1400.0
1676,1.25
1677,1.25
1679,0.75
1680,1.0
1681,1.75
1682,1.5
1685,1.25
1686,1.5
1688,1.5
1689,1.25
1690,1.25
1691,1.25
1692,1.25
1696,1.0
1697,1.0
1698,1.0
1699,1.25
1700,1.0
1702,1.75
1704,1.5
1706,1.25
1707,1.25
1709,1.25
1710,1.25
1711,1.25
1712,1.25
1713,1.25
1714,1.0
1715,1.0
1717,1.0
1718,1.75
1720,1.5
1723,1.5
1725,1.5
1726,1.5
1727,1.5
1728,1.25
1729,1.25
1730,1.0
1731,1.5
1732,1.25
1734,1.5
1735,1.5
1736,-200.0
1739,1.25
1740,1.25
1741,1.75
1742,1.25
1743,1.5
1745,1.5
1746,1.5
1749,1.25
1751,1.25
1753,1.25
1755,1.5
1757,1.25
1758,1.25
1759,1.5
1761,1.5
1764,1.25
1765,1.25
1766,1.25
1767,1.25
1770,-7677.0
1771,1.0
1772,1.25
1774,1.0
1775,1.0
1776,1.25
1779,1.0
1780,1.25
1782,1.5
1783,1.5
1786,1.5
1787,1.25
1790,1.5
1791,1.0
1792,1.25
1793,1.25
1794,1.0
1796,1.5
1797,1.5
1798,1.25
1799,1.5
1800,1.5
1802,1.5
1803,1.5
1804,1.25
1807,1.5
1808,1.25
1809,1.25
1810,1.25
1811,1.25
1812,1.25
1813,1.25
1815,1.25
1816,1.25
1818,1.0
1820,1.0
1821,1.75
1823,1.25
1825,1.5
1827,1.25
1828,1.0
1830,1.0
1831,1.0
1832,1.25
1833,1.0
1835,1.0
1836,1.25
1837,1.5
1838,1.25
1839,1.25
1840,1.5
1841,1.5
1842,1.25
1844,1.25
1847,1.0
1848,1.0
1849,1.0
1850,1.25
1853,1.5
1854,1.5
1857,1.5
1858,1.5
1859,-240.75
1861,1.0
1862,1.0
1863,1.25
1864,1.25
1865,1.25
1866,1.0
1867,1.0
1868,1.25
1869,1.5
1870,1.25
1873,1.75
1876,1.25
1878,1.25
1879,1.0
1880,1.0
1881,1.0
1882,1.25
1883,1.0
1884,1.25
1885,1.0
1887,1.5
1888,1.5
1889,1.25
1890,1.25
1891,1.5
1893,1.25
1895,1.5
1896,1.25
1898,1.0
1900,1.0
1901,-655.25
1902,1.0
1903,1.0
1904,1.0
1905,1.5
1906,1.5
1908,1.5
1909,1.25
1911,1.25
1912,1.25
1914,1.25
1916,1.25
1918,1.25
1919,1.25
1920,1.0
1921,1.5
1924,1.25
1925,1.25
1927,1.25
1928,1.25
1929,1.25
1930,1.0
1931,1.25
1932,1.25
1935,1.0
1936,1.0
1938,1.25
1940,1.0
1941,1.5
1942,1.25
1943,1.5
1944,1.25
1945,1.5
1946,1.25
1947,1.5
1948,1.5
1949,1.25
1953,1.25
1955,1.25
1956,1.25
1957,1.0
1958,1.0
1959,1.0
1960,1.0
1961,1.25
1962,1.0
1963,1.0
1966,1.5
1967,1.5
1968,-3015.5
1969,1.5
1971,1.5
1973,-167.5
1974,1.5
1975,1.5
1979,1.25
1981,1.25
1982,1.25
1983,1.0
1986,-213.75
1987,1.25
1988,68.0
1990,1.0
1991,1.0
1992,0.75
1993,1.75
1994,1.5
1996,1.5
1997,1.25
1998,1.5
1999,1.25
2000,1.25
2001,1.25
2003,1.25
2004,1.25
2006,1.25
2007,1.25
2008,1.0
2010,1.0
2012,1.0
2013,1.25
2014,1.25
2016,1.0
2018,1.0
2019,1.0
2020,1.25
2021,102.5
2022,1.0
2024,1.5
2025,1.75
2027,1.5
2030,1.25
2031,1.25
2033,1.25
2034,1.25
2035,1.25
2036,1.25
2037,1.5
2038,1.0
2040,1.25
2042,1.0
2045,1.5
2047,1.25
2048,1.25
2049,1.5
2052,-188.25
2053,1.25
2054,1.5
2055,1.5
2056,1.0
2057,1.25
2058,1.25
2059,1.25
2062,1.25
2063,-181.0
2064,1.0
2065,1.5
2068,1.5
2072,1.5
2075,1.25
2078,1.25
2080,1.25
2082,1.25
2083,1.25
2084,1.25
2087,1.25
2088,1.25
2089,1.25
2090,1.5
2092,1.25
2094,-252.0
2095,1.0
2096,1.25
2097,1.25
2102,1.0
2103,0.75
2104,1.0
2105,1.0
2106,1.0
2107,1.0
2108,1.25
2109,1.75
2110,1.5
2113,1.25
2114,1.25
2115,1.25
2116,1.25
2118,1.0
2120,1.25
2121,1.0
2122,1.25
2124,1.25
2125,1.0
2126,1.5
2127,1.5
2128,1.5
2129,1.25
2130,1.25
2131,1.5
2132,1.5
2134,1.0
2135,1.0
2136,1.0
2138,1.0
2141,1.0
2142,1.0
2143,1.5
2144,1.5
2145,1.5
2146,1.25
2150,1.25
2151,1.25
2152,1.5
2153,1.25
2154,1.0
2155,-263.0
2157,1.0
2163,1.5
2164,1.5
2166,1.0
2167,1.25
2168,1.25
2169,1.25
2170,1.25
2172,1.25
2173,1.0
2174,1.25
2175,1.0
2177,1.5
2178,1.5
2179,1.5
2180,1.5
2181,1.5
2182,1.25
2183,1.25
2184,1.25
2185,1.25
2186,1.25
2188,1.0
2190,1.25
2192,1.25
2194,1.25
2195,0.75
2196,1.0
2197,1.5
2199,1.25
2203,1.25
2205,1.25
2206,1.0
2207,1.25
2208,1.25
2209,-181.5
2210,1.0
2212,1.75
2213,1.5
2214,1.5
2215,1.5
2216,1.5
2217,1.5
2218,1.5
2220,1.0
2224,1.25
2230,1.5
2232,1.5
2233,1.25
2234,1.25
2235,1.5
2236,1.25
2239,1.0
2240,1.25
2241,1.0
2242,152.5
2244,1.0
2245,1.75
2246,1.5
2247,1.25
2249,1.5
2253,1.25
2254,1.5
2257,1.0
2259,1.25
2262,1.0
2263,1.0
2264,1.0
2265,1.0
2266,1.0
2267,1.0
2269,1.5
2271,1.5
2273,1.5
2275,1.5
2276,1.5
2277,1.5
2278,1.25
2279,1.25
2281,1.25
2283,1.25
2284,1.25
2287,1.25
2288,1.25
2289,1.5
2290,1.5
2291,1.5
2292,1.5
2294,1.25
2295,1.5
2296,1.25
2297,1.25
2298,1.25
2299,1.25
2300,1.25
2301,1.0
2302,1.0
2303,1.0
2306,1.75
2307,1.5
2311,1.5
2314,1.25
2315,1.5
2318,1.5
2319,1.5
2320,1.25
2321,1.25
2322,1.25
2324,1.25
2325,1.0
2326,1.0
2328,1.75
2331,1.5
2333,1.5
2334,1.25
2336,1.25
2338,1.25
2340,1.25
2341,1.25
2342,1.25
2343,1.5
2344,1.5
2345,1.25
2346,1.5
2348,1.0
2349,1.25
2350,1.0
2351,1.0
2353,1.25
2355,0.75
2357,1.5
2358,1.5
2359,1.5
2360,1.5
2361,1.5
2364,1.5
2365,1.5
2369,1.5
2370,1.25
2371,1.0
2372,1.0
2374,1.0
2375,1.0
2376,1.25
2377,1.25
2380,1.25
2381,1.25
2383,1.5
2384,1.25
2385,1.25
2387,1.0
2388,1.0
2389,1.25
2390,1.25
2391,1.25
2392,1.5
2393,1.5
2394,1.5
2396,1.25
2397,1.5
2398,1.25
2401,1.25
2402,1.5
2403,1.25
2404,1.25
2406,1.25
2407,1.25
2408,1.0
2409,1.25
2412,1.0
2413,1.0
2414,1.25
2415,1.5
2416,1.25
2417,1.25
2418,1.25
2420,1.0
2422,1.25
2423,1.25
2425,1.25
2426,0.75
2427,1.0
2428,1.25
2429,1.0
2430,1.25
2434,1.5
2437,1.0
2438,1.0
2439,1.25
2441,1.0
2442,1.0
2443,1.0
2446,1.5
2447,1.25
2448,1.25
2449,1.25
2450,1.25
2453,1.5
2454,1.25
2459,1.25
2460,1.0
2461,1.0
2463,1.5
2464,1.75
2465,1.5
2466,1.5
2468,1.25
2470,1.25
2471,-245.5
2472,1.25
2473,1.25
2474,1.25
2477,1.0
2479,1.0
2480,1.5
2481,1.75
2483,1.25
2484,1.5
2485,1.25
2486,1.25
2487,1.25
2488,1.25
2490,1.25
2491,1.25
2492,1.0
2493,1.0
2494,1.25
2497,1.0
2498,1.5
2499,1.75
2500,1.25
2501,1.25
2502,1.25
2503,1.5
2504,1.25
2505,1.0
2507,1.0
2510,1.0
2511,48.5
2512,1.75
2513,1.25
2514,1.5
2515,1.5
2516,1.25
2517,1.25
2519,1.25
2521,1.0
2523,1.0
2524,1.25
2525,1.0
2526,1.0
2527,1.25
2528,1.0
2529,1.25
2533,1.25
2536,1.25
2537,1.5
2538,1.75
2539,1.25
2542,1.25
2543,1.0
2544,0.75
2545,1.25
2546,1.25
2547,1.25
2548,1.25
2553,1.0
2555,1.25
2556,1.0
2557,1.75
2558,1.5
2559,1.5
2560,1.25
2561,1.5
2562,1.5
2565,1.25
2567,1.25
2568,1.0
2572,1.0
2575,1.25
2576,1.5
2578,1.25
2580,1.25
2581,1.25
2582,1.25
2583,1.25
2584,1.25
2586,1.25
2588,1.0
2589,1.25
2593,1.5
2594,1.5
2595,1.5
2596,1.25
2597,1.25
2599,1.5
2600,1.25
2601,1.25
2602,1.25
2603,1.0
2604,1.25
2607,1.25
2608,1.0
2609,1.25
2610,1.0
2613,1.5
2614,1.25
2615,1.5
2616,1.5
2617,1.25
2618,1.5
2620,1.5
2621,1.5
2622,1.25
2623,1.25
2625,1.5
2629,1.0
2632,1.5
2635,1.5
2636,1.5
2637,1.75
2638,1.5
2640,1.25
2641,-239.25
2642,1.25
2643,1.5
2644,1.25
2645,1.25
2649,1.25
2651,1.0
2652,1.25
2653,1.0
2654,1.25
2656,1.25
2658,1.5
2660,1.25
2663,1.0
2664,1.0
2665,1.0
2666,1.0
2667,1.0
2668,1.0
2670,1.0
2671,1.0
2672,1.0
2673,1.5
2674,1.5
2675,1.75
2676,1.5
2677,1.25
2679,182.5
2681,1.25
2682,1.5
2683,1.25
2684,1.25
2685,1.5
2686,1.25
2687,1.25
2688,1.0
2690,1.0
2691,1.0
2693,1.5
2694,1.25
2696,1.25
2697,1.25
2699,1.25
2700,1.25
2702,1.25
2703,1.25
2706,1.25
2707,1.0
2708,1.25
2709,1.0
2711,1.25
2712,1.25
2713,0.75
2714,0.75
2715,1.5
2717,1.75
2719,1.25
2720,1.5
2721,1.5
2723,1.25
2724,1.25
2726,1.0
2728,1.0
2730,1.0
2731,1.0
2732,1.0
2733,1.5
2734,14.75
2735,1.5
2736,1.25
2738,107.5
2742,1.25
2743,1.25
2744,1.0
2745,1.25
2746,-206.5
2747,1.25
2748,-2884.0
2749,1.25
2750,1.0
2751,1.0
2752,1.0
2753,1.25
2755,1.5
2756,1.25
2757,1.5
2758,1.5
2759,1.5
2760,1.25
2762,1.0
2763,1.25
2764,1.25
2765,1.25
2766,1.0
2767,1.0
2768,1.25
2770,1.0
2771,0.75
2773,1.75
2774,1.5
2776,1.75
2778,1.25
2779,-201.75
2782,1.25
2783,16.75
2784,1.5
2785,1.25
2788,1.25
2790,1.25
2791,1.25
2794,1.0
2795,1.0
2796,1.0
2798,1.25
2799,1.5
2802,1.25
2803,1.5
2804,1.5
2805,1.5
2806,1.5
2807,1.25
2808,1.25
2809,1.5
2812,1.25
2813,1.25
2815,1.25
2817,1.25
2821,1.0
2822,1.25
2823,1.5
2824,1.5
2825,1.5
2827,1.5
2830,1.0
2831,1.0
2834,1.5
2835,1.25
2836,1.0
2837,45.75
2838,1.25
2840,1.0
2841,1.25
2842,1.25
2844,1.0
2848,1.5
2850,1.25
2851,1.25
2852,1.5
2854,1.25
2855,1.0
2857,1.5
2858,1.5
2859,1.25
2861,1.25
2863,1.5
2865,115.0
2866,1.0
2867,1.25
2869,1.25
2870,1.25
2871,1.0
2873,1.75
2874,1.5
2875,1.5
2876,1.5
2880,1.0
2881,1.25
2883,1.0
2884,1.0
2885,1.25
2886,1.25
2887,1.0
2888,1.5
2890,1.75
2891,1.5
2893,1.5
2895,1.25
2896,1.25
2897,1.25
2899,1.25
2901,1.0
2903,1.0
2904,1.25
2907,1.0
2909,1.5
2910,1.5
2912,1.5
2913,1.5
2914,1.25
2915,-186.5
2919,1.25
2920,1.25
2922,1.0
2924,1.0
2925,1.25
2927,1.0
2928,1.0
2929,1.25
2930,1.5
2931,1.5
2932,1.75
2933,1.25
2934,1.5
2935,1.5
2936,-1005.0
2937,4782.0
2939,1.25
2940,1.25
2941,1.0
2943,1.25
2944,1.25
2945,1.0
2946,1.0
2947,1.25
2948,-532.75
2949,5575.0
2950,-4151.25
2951,5088.5
2952,-904.75
2953,-5534.5
2954,4356.25
2956,5118.0
2958,1566.0
2959,2501.0
2961,243.25
2962,6634.75
2963,-1290.5
2964,2319.75
2965,3867.0
2966,-6255.0
2968,9381.0
2969,601.0
2971,-3159.0
2973,-2170.0
2975,-4108.0
2976,3887.75
2977,2719.5
2978,-2828.5
2981,1551.25
2982,-1854.75
2984,-787.0
2986,-458.5
2987,5290.5
2990,1367.5
2992,-1267.25
2994,-1028.5
2995,-869.25
2996,-1878.0
2998,-5450.0
3001,-9630.75
3003,-3944.25
3004,-8110.25
3007,356.0
3008,-4602.0
3009,-2703.75
3010,964.25
3011,3496.75
3012,2462.75
3013,2902.5
3014,-3064.25
3015,5010.0
3016,3289.0
3017,4457.75
3018,1850.5
3019,922.5
3021,4124.0
3023,5754.25
3025,4162.5
3026,3759.5
3028,1707.75
3029,6732.25
3036,-4543.25
3037,5639.25
3038,-4291.75
3039,2267.0
3040,-7329.5
3041,605.0
3042,2012.25
3043,-4022.0
3045,4827.0
3047,1.25
3048,-3291.5
