,0
1241,1.5
1245,1.25
1246,1.25
1247,1.25
1248,1.25
1249,1.25
1250,1.25
1251,1.25
1252,1.25
1253,1.25
1255,1.25
1256,1.5
1257,1.5
1259,1.5
1262,1.5
1263,1.75
1264,1.5
1265,1.5
1266,1.25
1267,1.25
1268,1.25
1269,1.25
1270,1.25
1273,1.0
1275,1.25
1277,1.0
1278,1.25
1279,1.25
1282,1.25
1284,1.25
1285,1.25
1286,1.25
1287,1.0
1289,1.25
1290,1.25
1293,0.75
1294,1.5
1295,1.75
1296,1.5
1297,1.5
1299,1.5
1302,1.5
1304,1.5
1305,1.25
1307,1.0
1308,1.0
1310,1.0
1311,1.0
1313,1.25
1314,1.5
1315,1.25
1317,1.5
1318,1.0
1319,1.25
1320,1.0
1322,1.25
1323,1.25
1325,1.0
1327,1.25
1328,1.0
1329,1.5
1330,1.5
1331,1.5
1332,1.5
1333,1.5
1335,1.25
1336,1.0
1337,1.25
1339,1.0
1340,1.0
1341,1.25
1342,1.0
1343,1.0
1344,1.5
1345,1.25
1350,1.25
1351,1.25
1352,1.25
1353,1.25
1356,1.25
1358,1.0
1359,1.0
1360,1.5
1361,1.5
1362,1.5
1363,1.25
1364,1.25
1365,1.5
1366,1.25
1367,1.25
1368,1.25
1370,1.0
1371,1.5
1373,1.25
1374,1.25
1376,1.25
1377,1.0
1380,1.25
1382,1.5
1385,1.5
1386,-220.5
1388,1.5
1389,1.25
1390,1.25
1393,1.25
1397,1.0
1398,1.25
1400,1.0
1401,1.0
1402,1.0
1404,1.5
1405,1.75
1406,1.5
1407,1.25
1408,1.25
1411,1.5
1412,1.25
1413,1.25
1414,1.25
1415,1.25
1416,1.0
1417,1.0
1418,1.0
1419,1.0
1420,1.0
1422,1.25
1425,1.0
1426,1.0
1428,1.75
1430,1.5
1431,1.25
1432,1.25
1433,1.25
1434,1.25
1437,1.5
1438,1.25
1439,1.25
1440,1.0
1441,1.25
1442,1.0
1443,1.0
1444,1.25
1445,1.25
1446,-252.0
1447,1.0
1448,1.0
1449,1.5
1451,1.25
1452,1.25
1453,1.5
1454,1.0
1455,1.25
1456,1.25
1457,1.25
1458,1.25
1459,1.0
1462,1.0
1463,1.25
1464,0.75
1465,1.0
1466,1.5
1467,1.5
1468,1.5
1469,1.25
1473,1.5
1474,1.5
1477,1.25
1478,1.0
1480,1.0
1481,1.0
1482,1.0
1484,1.0
1486,1.75
1487,1.25
1489,1.5
1491,1.25
1492,1.25
1498,1.5
1499,1.25
1501,1.25
1503,1.25
1505,1.0
1506,1.25
1508,1.0
1509,1.0
1512,1.0
1514,1.5
1515,1.5
1516,1.25
1520,1.5
1521,1.25
1523,1.25
1524,1.25
1528,1.25
1530,1.25
1531,1.0
1533,1.0
1534,1.0
1536,0.75
1537,1.0
1538,1.0
1540,1.5
1541,1.5
1542,1.5
1543,1.5
1544,1.5
1545,1.5
1546,1.25
1547,1.25
1548,1.5
1550,1.25
1551,1.25
1553,1.25
1555,1.25
1556,1.25
1557,1.25
1558,1.25
1560,1.25
1561,1.0
1562,1.25
1563,1.0
1564,1.0
1567,1.25
1569,1.25
1570,1.25
1571,1.25
1572,1.25
1574,1.0
1576,1.25
1577,1.25
1579,1.25
1582,1.0
1583,0.75
1584,1.0
1586,1.75
1588,1.75
1590,1.5
1591,1.5
1592,1.25
1595,1.0
1597,1.25
1600,1.0
1601,1.0
1602,1.5
1603,1.5
1605,1.5
1606,1.25
1607,1.25
1608,1.25
1609,1.25
1614,1.0
1616,1.25
1617,1.0
1618,1.75
1619,1.5
1620,1.5
1621,1.5
1622,1.25
1624,1.25
1626,1.25
1627,1.25
1628,1.5
1629,1.5
1630,1.5
1632,1.25
1634,1.0
1636,1.0
1638,1.25
1639,1.25
1641,1.25
1643,1.25
1644,1.25
1645,1.25
1646,1.25
1647,1.0
1648,1.25
1649,1.0
1650,1.25
1652,-270.5
1653,1.0
1654,1.25
1655,1.5
1656,1.5
1657,1.25
1658,1.5
1659,1.25
1661,1.0
1662,1.25
1663,1.25
1664,1.25
1665,1.25
1666,1.25
1667,1.25
1668,1.25
1670,1.0
1672,1.25
1673,1.0
1674,1.25
1675,1.0
1678,1.25
1683,1.5
1685,1.5
1686,1.5
1687,1.25
1688,1.25
1689,1.25
1690,1.25
1691,1.25
1693,1.0
1695,1.0
1696,1.0
1697,1.0
1698,1.0
1699,1.0
1700,1.0
1701,1.0
1705,1.25
1706,1.5
1707,76.5
1709,1.25
1710,1.5
1711,1.25
1713,1.0
1715,1.0
1716,1.0
1719,1.0
1721,1.0
1722,1.0
1724,1.5
1725,1.5
1726,1.25
1731,1.25
1735,1.25
1738,1.25
1739,1.25
1741,1.0
1742,1.0
1743,1.75
1744,1.5
1745,1.25
1747,1.5
1748,1.5
1750,1.5
1755,1.0
1756,1.25
1757,1.25
1758,1.0
1759,1.0
1760,1.25
1761,1.25
1762,1.0
1763,1.25
1765,1.5
1766,1.25
1768,1.25
1769,1.25
1770,1.25
1771,1.25
1772,1.25
1774,1.0
1775,1.0
1778,1.0
1779,1.5
1781,1.25
1782,1.25
1785,1.25
1787,1.5
1788,1.25
1790,1.25
1791,1.25
1792,1.0
1793,1.0
1794,1.0
1795,1.25
1796,1.5
1797,1.5
1798,1.5
1799,1.5
1801,1.25
1802,1.5
1805,1.25
1806,1.0
1807,1.25
1810,1.0
1813,1.0
1814,1.0
1815,1.5
1816,1.5
1817,1.25
1819,1.25
1820,1.5
1821,1.25
1822,1.5
1823,1.5
1824,1.25
1825,1.25
1826,1.25
1827,1.25
1828,1.5
1829,1.25
1831,1.0
1832,1.25
1835,1.5
1836,1.25
1837,1.5
1838,1.5
1839,1.25
1840,1.5
1841,1.0
1842,1.25
1844,1.0
1845,1.0
1847,1.0
1848,1.0
1849,1.0
1851,1.5
1853,1.5
1854,1.25
1855,1.5
1856,1.25
1857,1.5
1858,1.25
1860,1.25
1861,1.25
1862,1.25
1863,1.25
1864,1.25
1865,1.25
1868,1.25
1870,1.5
1871,1.5
1872,1.5
1873,1.5
1874,1.5
1875,1.5
1876,1.25
1877,1.25
1879,1.25
1883,1.0
1886,1.0
1888,1.25
1890,1.0
1891,1.25
1893,1.5
1894,1.75
1896,1.25
1897,1.25
1899,1.25
1900,1.5
1902,1.25
1904,1.0
1906,1.0
1908,1.0
1909,1.5
1910,1.75
1911,1.25
1912,1.25
1913,1.5
1915,1.5
1916,1.25
1917,1.5
1918,1.5
1920,1.5
1922,1.25
1925,1.0
1926,1.25
1927,1.25
1928,1.25
1929,1.25
1932,1.0
1933,1.0
1934,1.0
1935,1.5
1936,1.5
1937,1.25
1938,1.25
1943,1.25
1945,1.0
1946,1.0
1948,1.0
1949,1.25
1950,1.0
1951,1.0
1952,0.75
1954,1.5
1955,1.5
1957,1.25
1958,1.5
1959,1.75
1960,1.5
1961,1.5
1962,-833.25
1963,1.25
1966,1.25
1968,1.25
1969,1.25
1971,1.25
1972,1.25
1973,1.25
1974,1.0
1975,1.0
1977,1.25
1978,1.0
1979,1.0
1980,1.0
1982,1.5
1984,1.5
1985,1.25
1986,1.25
1987,1.25
1988,1.5
1990,1.5
1991,1.25
1994,1.25
1995,1.25
1996,1.25
1997,1.0
1998,1.25
1999,1.0
2000,1.0
2001,1.25
2002,1.25
2003,1.5
2004,1.25
2006,1.25
2007,1.25
2009,1.25
2011,1.25
2012,1.25
2013,1.0
2015,1.25
2016,1.25
2017,1.25
2018,1.0
2020,1.5
2021,1.25
2022,1.5
2023,1.5
2024,1.5
2026,1.5
2028,1.5
2030,1.25
2031,1.5
2032,1.25
2033,1.25
2034,1.0
2035,1.25
2036,1.0
2037,1.0
2039,1.0
2040,1.0
2041,1.0
2042,-269.5
2044,1.25
2046,1.5
2048,1.25
2050,1.5
2052,1.5
2053,1.5
2057,1.0
2058,1.25
2062,1.5
2063,1.5
2064,1.5
2070,1.25
2071,1.25
2072,158.25
2073,1.25
2075,1.25
2076,1.25
2078,1.0
2079,-183.0
2081,1.0
2083,1.0
2085,1.5
2086,1.5
2087,1.25
2089,1.5
2090,1.25
2091,1.25
2092,1.25
2093,1.25
2095,1.25
2096,1.0
2097,1.5
2098,1.5
2100,1.25
2101,1.5
2102,1.5
2105,1.25
2107,1.25
2108,1.25
2109,1.25
2111,1.25
2112,1.0
2114,1.0
2115,1.0
2116,1.0
2117,1.5
2118,1.5
2119,1.5
2120,-242.25
2123,1.5
2124,1.25
2125,1.25
2127,1.25
2128,1.5
2129,1.0
2131,1.25
2132,1.25
2133,1.25
2134,1.25
2135,1.25
2137,1.5
2138,1.75
2139,1.5
2140,1.25
2141,1.5
2143,1.25
2144,1.25
2145,1.25
2147,1.0
2148,1.25
2149,1.0
2150,0.75
2151,1.5
2152,1.25
2153,1.5
2154,1.25
2157,1.25
2160,-233.0
2161,1.0
2162,1.5
2163,1.5
2164,1.5
2165,1.25
2166,1.25
2167,1.25
2168,1.5
2171,1.0
2172,1.0
2173,1.0
2174,1.25
2175,1.25
2176,1.0
2177,1.0
2178,1.0
2180,1.25
2182,1.25
2184,1.25
2186,1.0
2187,1.25
2188,1.25
2189,1.25
2190,1.25
2191,1.25
2193,1.0
2194,1.0
2195,-190.75
2198,1.0
2199,1.5
2200,1.25
2201,1.25
2203,1.25
2205,1.0
2206,1.25
2209,1.25
2210,1.0
2211,1.25
2212,1.25
2214,1.0
2216,1.5
2217,1.5
2218,1.5
2222,1.25
2223,1.25
2224,1.25
2225,1.0
2228,1.25
2229,1.0
2230,88.75
2232,1.25
2233,1.25
2236,1.0
2239,1.5
2240,1.5
2242,1.5
2243,1.5
2245,1.5
2248,1.5
2249,85.5
2250,1.5
2251,1.5
2252,1.5
2253,1.5
2254,1.25
2255,1.0
2256,1.0
2257,1.25
2258,1.25
2260,1.0
2261,1.5
2263,1.25
2266,1.25
2268,1.25
2269,1.5
2270,1.25
2271,1.5
2272,1.5
2274,1.25
2275,1.25
2276,1.25
2277,1.0
2279,1.0
2280,1.0
2281,1.0
2282,1.25
2283,1.0
2285,1.5
2286,1.5
2287,1.25
2288,1.25
2289,1.5
2290,1.5
2291,1.25
2292,1.25
2294,1.25
2295,1.5
2297,1.25
2298,1.25
2299,1.0
2303,1.5
2304,1.75
2305,1.5
2306,1.5
2307,1.75
2308,1.5
2309,1.25
2310,1.5
2311,1.25
2312,1.0
2313,1.25
2314,1.0
2315,-269.25
2317,1.25
2318,1.75
2319,1.75
2320,1.5
2324,1.25
2328,1.25
2329,1.0
2330,1.0
2331,1.25
2333,1.25
2335,1.5
2337,1.25
2339,1.25
2341,1.25
2343,1.25
2344,1.25
2345,1.0
2346,1.25
2347,1.0
2348,1.25
2350,1.0
2352,1.0
2353,1.0
2354,1.5
2356,1.25
2358,1.5
2359,1.75
2360,1.5
2361,1.5
2364,1.25
2365,1.25
2368,1.0
2371,1.25
2372,1.5
2374,1.75
2375,1.5
2376,1.5
2377,1.5
2378,1.25
2379,1.5
2381,1.25
2382,-266.5
2383,1.5
2384,1.25
2385,1.25
2386,1.25
2388,1.25
2389,1.0
2390,1.0
2392,1.0
2393,1.25
2394,1.75
2396,1.5
2397,1.5
2398,1.5
2400,1.25
2401,1.25
2402,1.25
2404,1.0
2407,1.0
2408,1.0
2409,1.0
2411,1.5
2413,1.5
2414,1.25
2415,1.25
2416,1.5
2417,1.25
2418,1.25
2420,1.25
2421,1.25
2423,1.25
2424,1.25
2425,1.25
2426,1.0
2429,1.25
2430,1.0
2431,1.25
2434,1.25
2435,1.25
2439,1.25
2440,1.25
2441,1.25
2442,1.25
2443,1.25
2445,1.25
2448,1.0
2449,1.25
2450,1.25
2453,1.0
2454,1.75
2455,1.5
2456,1.5
2457,1.5
2458,1.25
2459,1.5
2461,1.25
2465,48.25
2467,1.0
2470,1.0
2471,43.5
2472,1.0
2473,0.75
2474,1.0
2476,1.0
2477,1.5
2478,1.5
2479,1.25
2481,1.25
2484,1.25
2486,1.25
2488,1.25
2489,1.0
2490,1.25
2491,0.75
2494,1.75
2496,1.5
2497,1.5
2498,1.5
2499,1.5
2500,1.5
2501,1.5
2502,1.5
2504,1.25
2505,1.5
2506,1.25
2507,1.25
2508,1.25
2509,1.25
2510,1.25
2513,1.0
2514,1.5
2516,1.25
2517,1.5
2518,1.5
2519,1.25
2520,1.25
2521,1.25
2522,1.25
2523,1.25
2524,1.0
2525,1.0
2527,1.0
2529,0.75
2531,1.5
2532,1.25
2534,1.5
2536,1.25
2537,1.5
2538,1.25
2540,1.25
2542,1.0
2543,1.0
2544,1.0
2546,1.5
2548,1.5
2550,1.5
2553,1.5
2554,1.25
2556,1.25
2557,1.25
2558,1.25
2559,1.0
2560,-267.5
2561,1.0
2563,1.25
2564,1.0
2566,1.5
2569,1.25
2570,1.5
2571,1.25
2572,1.25
2573,174.75
2574,1.25
2575,1.5
2576,1.5
2577,1.25
2578,1.25
2580,1.25
2582,1.25
2583,1.0
2586,1.5
2587,1.5
2589,1.5
2590,1.5
2592,1.25
2593,1.25
2594,1.25
2595,123.5
2596,1.25
2597,1.25
2598,1.25
2599,1.25
2600,1.0
2602,1.0
2604,1.5
2605,1.5
2606,1.25
2607,1.25
2609,1.5
2610,1.25
2611,1.25
2613,1.0
2617,1.25
2618,1.0
2621,1.5
2623,1.5
2624,1.5
2626,1.5
2627,1.25
2629,1.25
2631,1.0
2632,1.25
2633,1.0
2635,1.0
2636,1.25
2637,1.0
2638,55.0
2639,126.0
2640,1.0
2641,1.25
2642,-244.25
2643,1.25
2645,1.5
2646,1.25
2647,1.5
2648,1.25
2650,1.5
2651,127.25
2652,1.25
2654,1.5
2655,1.25
2656,1.0
2657,1.0
2658,1.0
2659,1.5
2660,1.75
2662,1.25
2664,1.0
2670,1.0
2672,1.0
2673,1.0
2674,1.5
2675,1.5
2676,1.25
2678,1.25
2679,1.5
2680,1.25
2682,1.25
2683,1.5
2684,1.25
2685,1.25
2686,1.25
2687,1.5
2688,1.5
2689,1.5
2690,1.5
2692,1.25
2693,1.0
2694,1.25
2696,1.25
2697,1.25
2699,1.25
2701,1.0
2702,1.75
2703,1.5
2707,1.25
2708,1.5
2709,1.25
2710,1.25
2711,1.25
2714,1.0
2718,1.25
2719,1.0
2720,1.25
2721,1.0
2722,1.5
2724,1.5
2725,1.5
2726,1.5
2728,1.25
2730,1.25
2732,-256.25
2734,1.25
2735,1.5
2736,1.5
2737,1.5
2739,1.25
2740,1.25
2741,1.25
2742,1.25
2743,1.0
2744,1.25
2745,1.0
2746,1.0
2747,1.25
2748,1.0
2749,1.0
2750,1.0
2752,1.5
2753,1.25
2755,1.25
2756,1.5
2757,1.25
2759,1.25
2760,1.25
2762,1.0
2764,1.5
2765,1.5
2766,1.75
2767,1.25
2768,1.25
2769,1.25
2770,1.25
2771,1.25
2772,1.25
2773,1.5
2774,1.25
2775,1.25
2779,1.25
2780,1.0
2781,1.0
2782,1.0
2785,1.25
2786,1.25
2787,1.25
2788,1.25
2791,1.0
2792,1.25
2793,1.0
2796,1.25
2797,1.0
2798,1.0
2799,1.25
2804,1.25
2805,1.25
2807,1.5
2808,1.75
2809,1.25
2810,1.5
2811,1.5
2812,1.25
2815,1.25
2816,1.25
2817,1.25
2819,1.0
2820,1.0
2821,1.0
2823,1.0
2824,1.0
2825,1.0
2826,-207.25
2827,1.75
2828,1.5
2829,1.5
2831,1.25
2832,1.5
2833,1.25
2836,1.25
2838,1.5
2839,1.25
2840,1.5
2841,1.5
2842,1.25
2843,1.25
2845,1.25
2848,1.0
2850,1.25
2851,1.25
2852,1.0
2853,1.25
2854,1.5
2855,1.5
2857,1.5
2859,1.25
2860,1.25
2862,1.25
2863,1.25
2864,1.25
2866,1.5
2868,1.25
2869,1.25
2870,1.25
2872,1.0
2873,1.25
2874,1.0
2875,1.0
2877,1.0
2879,1.25
2881,0.75
2882,1.5
2883,1.5
2884,1.25
2885,1.25
2888,1.25
2889,1.0
2890,1.25
2891,1.0
2894,1.0
2896,1.0
2897,1.25
2899,1.0
2900,-43.75
2901,133.0
2902,1.5
2903,1.5
2905,1.25
2906,1.75
2907,1.5
2908,-280.25
2909,1.25
2910,1.5
2911,1.5
2912,1.25
2913,1.25
2914,1.25
2916,1.0
2917,1.0
2918,1.25
2920,1.0
2921,1.0
2922,1.75
2925,1.5
2927,1.5
2928,1.5
2929,1.25
2930,1.25
2933,-205.5
2934,1.5
2935,-247.25
2936,1.25
2937,1.25
2938,1.0
2940,1.25
2941,1.25
2944,1.0
2945,1.25
2947,0.75
2948,1.0
2949,1.0
2950,0.75
2951,1.25
2953,1.5
2954,1.5
2955,1.5
2956,1.5
2957,1.25
2958,1.25
2960,1.25
2961,1.25
2962,1.0
2966,1.0
2969,1.5
2972,1.25
2973,1.25
2974,1.5
2975,1.0
2976,1.25
2977,1.25
2978,1.0
2979,1.0
2980,1.25
2981,1.5
2982,1.5
2983,1.25
2984,1.5
2985,1.25
2986,1.5
2988,1.25
2991,1.5
2993,1.5
2994,1.5
2995,1.5
2996,1.25
2997,1.5
2999,1.5
3003,1.25
3005,1.25
3006,1.25
3007,1.25
3012,1.0
3013,1.25
3014,178.5
3015,1.0
3016,1.0
3018,-211.0
3020,1.75
3022,1.5
3023,1.25
3024,1.25
3025,1.5
3026,1.5
3028,1.5
3029,1.25
3031,1.25
3032,1.25
3033,1.25
3034,1.0
