,0
977,-234.75
978,1.0
979,1.25
980,1.25
981,1.0
982,1.5
984,1.5
985,1.5
986,1.25
987,1.5
988,1.5
989,1.5
993,1.5
994,1.0
995,1.25
996,-210.0
997,1.25
998,1.25
999,1.0
1000,1.0
1002,0.75
1003,1.5
1004,1.5
1005,1.25
1006,1.25
1007,1.5
1008,1.25
1010,1.25
1011,1.0
1012,1.25
1013,-201.25
1014,1.25
1015,1.25
1016,1.0
1017,1.25
1018,1.0
1019,1.0
1020,1.0
1022,1.5
1023,1.5
1024,1.5
1025,1.25
1026,1.25
1027,1.25
1028,1.25
1029,1.25
1030,1.25
1031,1.0
1032,1.25
1033,-246.5
1034,1.0
1036,1.0
1037,1.0
1038,1.0
1039,0.75
1040,1.5
1043,1.5
1044,1.25
1045,1.25
1046,1.25
1047,1.5
1050,1.25
1051,1.25
1052,1.5
1054,1.0
1056,1.0
1057,1.25
1060,1.5
1062,1.25
1065,1.25
1066,1.25
1067,1.25
1068,1.25
1069,1.25
1070,1.0
1071,1.75
1073,1.5
1075,1.5
1076,-202.75
1077,1.25
1079,1.25
1080,1.25
1082,1.0
1083,1.25
1085,1.25
1086,1.0
1087,1.0
1088,1.25
1089,1.0
1091,1.5
1093,1.25
1094,1.5
1095,1.75
1096,1.5
1097,1.25
1098,1.5
1099,1.5
1102,1.25
1103,1.25
1105,1.25
1106,1.0
1107,1.25
1108,1.25
1110,1.25
1111,1.25
1112,1.5
1113,1.5
1116,1.25
1118,1.25
1119,1.25
1122,1.25
1125,1.25
1126,1.25
1127,1.25
1129,1.0
1131,1.0
1132,1.75
1133,1.5
1134,1.5
1136,1.5
1137,1.25
1138,1.5
1139,1.5
1140,1.5
1141,1.25
1142,1.25
1144,1.25
1145,1.25
1146,1.25
1147,1.25
1148,1.25
1149,1.25
1151,1.25
1154,1.25
1155,1.0
1158,0.75
1161,1.5
1162,1.75
1164,-209.75
1165,1.25
1166,1.5
1167,1.5
1168,-187.75
1171,1.25
1173,1.5
1174,1.25
1175,-197.25
1176,1.0
1177,1.5
1178,1.5
1180,1.5
1181,1.25
1182,1.25
1184,1.25
1186,1.25
1188,1.0
1189,1.0
1193,1.0
1194,1.5
1195,1.25
1197,1.5
1198,1.5
1199,1.25
1202,1.25
1203,1.25
1208,1.0
1211,1.5
1212,1.75
1213,1.5
1214,1.25
1215,1.5
1216,1.5
1217,1.5
1218,1.25
1219,1.25
1224,1.25
1225,1.25
1226,1.0
1231,-229.0
1232,1.5
1235,1.5
1239,1.25
1241,1.25
1243,1.0
1244,85.75
1245,1.0
1248,1.0
1249,1.5
1250,1.25
1252,1.5
1253,1.25
1254,1.25
1256,1.5
1257,1.25
1258,1.25
1259,1.25
1260,1.5
1261,1.25
1263,-477.25
1264,1.0
1266,1.0
1267,1.25
1270,1.5
1271,1.5
1272,1.5
1274,1.5
1275,1.5
1276,1.5
1277,1.5
1278,1.25
1279,1.25
1280,1.0
1282,1.25
1284,1.25
1285,1.5
1286,1.5
1287,1.5
1288,1.25
1289,1.25
1290,1.25
1293,1.25
1294,1.0
1295,0.75
1299,1.5
1305,1.25
1306,1.25
1307,1.0
1308,1.25
1310,1.0
1313,1.25
1319,1.5
1320,1.75
1321,1.25
1322,1.5
1323,1.5
1324,1.5
1325,1.5
1328,1.5
1330,1.5
1331,1.5
1333,1.25
1334,1.25
1335,1.25
1336,1.25
1337,-250.5
1338,1.25
1339,1.25
1341,1.0
1342,1.5
1343,1.5
1345,1.5
1346,1.5
1348,1.5
1349,1.5
1350,1.25
1351,1.5
1352,1.25
1353,1.25
1354,1.25
1356,1.25
1358,1.25
1359,1.0
1361,1.0
1362,1.5
1363,1.5
1364,1.5
1365,1.25
1366,1.25
1368,1.5
1370,1.25
1371,1.25
1373,1.25
1374,1.25
1377,1.0
1378,1.25
1380,1.0
1381,1.5
1383,1.25
1385,1.25
1387,1.25
1388,1.5
1390,1.25
1392,147.75
1393,1.0
1395,1.0
1397,1.0
1398,1.25
1400,1.5
1402,1.5
1404,1.5
1406,1.25
1407,1.5
1412,1.5
1414,1.0
1416,1.25
1418,1.5
1420,1.0
1421,1.0
1422,1.25
1423,1.25
1424,1.5
1426,1.0
1429,1.5
1433,1.25
1434,1.5
1435,1.5
1436,1.25
1437,1.5
1438,1.5
1440,1.5
1441,1.5
1442,1.0
1443,1.25
1444,1.25
1445,1.0
1446,1.25
1447,1.0
1449,1.0
1452,1.25
1453,1.0
1454,1.5
1457,1.5
1458,1.75
1459,1.5
1460,1.5
1461,1.5
1462,1.5
1463,1.5
1464,1.25
1468,1.25
1469,1.25
1472,1.25
1473,1.5
1476,1.25
1477,1.0
1478,1.25
1482,1.5
1483,1.25
1484,1.25
1485,1.5
1486,1.25
1488,1.25
1490,1.0
1491,1.0
1492,1.25
1494,1.0
1496,1.5
1497,1.25
1498,1.75
1499,1.5
1500,1.5
1503,1.5
1504,1.25
1506,1.25
1509,1.25
1513,1.75
1514,1.5
1515,1.5
1516,1.5
1517,1.25
1519,1.25
1520,1.25
1521,1.25
1523,1.25
1524,1.25
1526,1.25
1527,1.25
1528,1.25
1530,1.0
1531,1.0
1532,1.0
1533,1.0
1534,1.5
1535,1.5
1536,1.5
1538,1.25
1539,1.5
1541,1.25
1542,1.5
1543,1.25
1544,1.25
1545,1.25
1547,1.0
1548,1.0
1549,1.0
1550,1.5
1552,1.5
1555,1.5
1557,1.5
1558,1.5
1559,-262.5
1560,1.0
1561,1.0
1563,1.0
1564,1.25
1565,1.0
1566,1.25
1567,1.0
1568,1.0
1569,1.5
1570,1.25
1571,1.5
1572,1.5
1573,1.5
1576,1.25
1578,1.0
1581,1.0
1582,1.0
1583,1.0
1584,1.0
1587,1.0
1590,1.25
1591,1.5
1593,1.5
1596,1.0
1597,1.25
1598,1.5
1599,1.25
1601,1.25
1602,1.25
1603,1.25
1604,1.25
1605,1.25
1607,1.25
1608,1.25
1610,1.5
1611,1.5
1612,1.25
1613,1.5
1614,1.25
1615,1.25
1616,1.5
1617,1.25
1618,1.25
1621,1.25
1622,1.5
1623,1.25
1625,1.25
1627,1.0
1628,1.0
1630,1.0
1631,1.75
1633,1.5
1634,1.5
1635,1.25
1636,1.25
1637,1.5
1639,1.5
1640,1.25
1644,1.0
1647,1.5
1650,1.0
1651,1.0
1653,1.0
1655,1.25
1656,1.5
1657,1.5
1658,1.5
1659,1.5
1660,1.25
1662,1.0
1663,1.0
1666,1.0
1667,1.5
1669,1.25
1671,1.5
1672,1.5
1673,1.25
1674,1.5
1676,1.25
1677,1.25
1678,1.25
1679,1.25
1680,1.0
1681,1.25
1682,1.25
1684,1.0
1685,1.0
1686,0.75
1687,1.5
1689,1.25
1692,1.25
1693,1.0
1695,1.0
1698,1.25
1699,1.0
1700,1.25
1702,1.0
1703,1.0
1705,1.5
1707,1.5
1708,1.5
1710,1.25
1711,-282.0
1712,1.25
1713,1.25
1714,1.25
1715,1.25
1718,1.0
1719,1.25
1720,1.25
1721,1.25
1725,0.75
1728,1.25
1729,1.25
1730,1.25
1731,1.25
1732,1.25
1735,1.0
1737,1.25
1739,1.0
1740,1.25
1741,0.75
1742,1.25
1744,1.5
1745,1.5
1746,1.5
1748,1.5
1749,1.5
1750,1.25
1751,1.25
1753,1.5
1754,1.5
1756,1.25
1757,1.25
1758,1.25
1759,1.0
1760,1.0
1761,1.0
1762,1.0
1766,1.25
1768,1.5
1769,1.5
1771,1.25
1772,1.5
1773,1.25
1774,1.25
1775,1.25
1777,1.25
1779,1.25
1780,1.25
1781,1.0
1783,1.25
1784,1.0
1787,1.0
1789,1.75
1792,1.5
1793,1.25
1794,1.25
1795,1.25
1797,1.5
1798,1.25
1801,1.5
1803,1.25
1804,1.5
1805,1.5
1806,1.25
1808,1.25
1810,1.25
1811,1.0
1812,162.25
1813,1.25
1817,1.0
1818,1.0
1820,1.25
1821,1.25
1822,1.5
1823,1.5
1824,1.75
1825,1.5
1826,1.5
1827,1.5
1828,-227.0
1829,1.25
1830,1.5
1831,1.25
1832,1.25
1833,1.25
1837,173.75
1840,1.0
1841,1.25
1843,1.5
1847,1.25
1849,1.5
1850,1.25
1851,1.25
1853,1.0
1854,1.25
1856,1.25
1857,1.25
1859,1.0
1861,1.5
1862,1.5
1863,1.5
1865,1.5
1866,1.25
1867,1.5
1868,1.25
1869,1.5
1870,1.25
1871,1.25
1872,1.0
1873,1.0
1879,1.0
1880,1.25
1882,1.25
1883,1.25
1884,1.5
1886,1.5
1888,-142.0
1889,1.25
1890,1.5
1891,178.5
1892,1.25
1894,1.25
1895,1.25
1896,1.25
1899,1.25
1902,1.25
1905,1.25
1906,1.25
1907,1.25
1909,1.0
1910,1.5
1911,1.75
1912,1.25
1914,1.5
1918,1.5
1922,1.25
1923,1.25
1924,1.25
1926,1.25
1927,1.0
1931,1.25
1932,1.25
1934,1.5
1938,1.25
1939,1.25
1942,1.25
1943,1.25
1944,1.0
1945,1.25
1946,1.25
1947,1.0
1948,1.25
1949,1.75
1950,1.5
1951,1.5
1952,1.25
1954,1.5
1955,1.5
1956,1.5
1958,1.25
1961,1.5
1962,1.25
1963,1.5
1964,1.25
1966,1.0
1968,1.0
1970,1.0
1971,1.75
1972,1.5
1973,1.5
1974,1.5
1977,1.25
1978,1.5
1981,1.0
1982,1.0
1983,1.25
1984,1.0
1986,0.75
1988,1.0
1989,1.25
1991,1.25
1992,1.25
1993,1.25
1994,1.25
1995,1.25
1996,1.25
2000,1.25
2001,1.25
2002,1.0
2004,1.0
2005,1.25
2006,1.25
2007,1.0
2008,1.0
2009,1.0
2011,1.5
2012,1.25
2013,1.25
2014,1.25
2016,1.0
2017,1.25
2018,1.25
2019,1.0
2020,1.25
2021,1.0
2022,1.0
2024,1.0
2025,1.0
2026,1.25
2028,0.75
2029,1.5
2032,1.5
2033,1.5
2035,1.5
2036,1.5
2037,1.5
2038,1.5
2039,1.5
2041,1.25
2042,1.25
2043,1.5
2045,1.25
2047,1.25
2049,0.75
2051,1.5
2054,1.25
2056,1.25
2057,1.25
2059,1.0
2060,1.25
2062,1.25
2063,1.5
2064,1.25
2065,1.25
2066,1.25
2067,1.25
2068,1.0
2070,1.25
2071,1.25
2072,1.75
2073,1.75
2074,1.5
2075,1.5
2076,1.5
2077,1.25
2078,1.25
2079,1.25
2080,1.0
2083,1.0
2084,1.0
2086,1.0
2087,1.25
2088,0.75
2089,1.5
2090,1.5
2092,1.5
2093,1.5
2095,1.25
2096,1.0
2098,1.25
2100,1.25
2101,1.0
2103,1.25
2104,1.0
2105,1.0
2106,1.5
2107,1.5
2108,1.5
2110,1.5
2112,1.25
2113,1.25
2114,1.25
2116,1.0
2119,1.25
2120,0.75
2121,1.0
2122,1.0
2123,1.25
2124,1.0
2126,-256.5
2128,1.5
2130,1.5
2132,1.5
2135,1.25
2136,1.0
2137,1.0
2138,1.25
2139,-193.0
2140,1.0
2141,1.0
2142,1.25
2143,1.25
2144,1.5
2145,1.5
2147,1.25
2149,1.25
2151,1.25
2152,1.0
2153,1.0
2154,1.25
2157,1.5
2158,1.5
2159,1.25
2161,1.25
2163,1.25
2164,1.25
2166,1.25
2167,1.0
2168,1.0
2170,1.0
2171,1.5
2172,1.5
2174,1.25
2176,1.5
2177,1.5
2179,1.25
2180,1.0
2182,1.0
2183,1.0
2185,1.25
2187,1.0
2188,1.0
2189,1.0
2190,1.0
2192,1.75
2194,1.5
2195,1.5
2196,1.5
2197,1.5
2198,1.25
2199,1.0
2200,1.25
2201,1.5
2202,1.25
2203,1.25
2205,1.0
2206,1.0
2207,1.0
2208,1.0
2209,-5937.5
2211,1.0
2212,1.0
2213,1.25
2214,1.5
2216,1.25
2217,1.25
2218,1.25
2219,1.25
2221,-205.0
2222,1.25
2223,1.0
2224,1.0
2225,1.25
2226,1.25
2227,1.25
2229,1.25
2230,1.0
2233,1.5
2234,1.5
2235,1.5
2236,1.25
2237,1.25
2240,1.0
2241,1.0
2242,1.25
2244,1.0
2246,1.25
2247,1.0
2248,1.0
2249,1.0
2251,1.0
2254,1.5
2255,1.25
2256,1.5
2257,1.5
2258,1.5
2260,1.25
2261,1.25
2267,1.0
2268,1.25
2269,1.5
2271,1.5
2272,1.75
2273,1.5
2275,1.25
2276,1.25
2279,1.25
2280,1.25
2281,1.25
2284,1.25
2285,1.0
2286,1.0
2288,1.0
2289,1.0
2290,1.0
2293,1.5
2294,1.5
2295,1.5
2296,1.5
2299,1.0
2301,1.0
2302,1.25
2305,1.0
2306,1.0
2308,1.25
2309,1.0
2310,1.5
2311,1.5
2312,1.5
2313,1.5
2314,1.75
2315,1.5
2317,1.5
2321,1.0
2322,1.0
2323,1.0
2324,1.25
2325,1.75
2327,1.75
2328,1.75
2329,1.5
2330,1.5
2333,1.5
2334,1.5
2335,1.5
2337,1.5
2338,1.25
2339,1.0
2340,1.25
2341,1.25
2342,1.0
2343,1.5
2344,1.5
2346,1.5
2349,1.25
2350,1.5
2352,1.25
2353,1.0
2355,1.25
2357,1.75
2360,1.5
2361,1.25
2362,1.5
2363,1.5
2364,1.5
2366,1.25
2367,1.0
2368,1.0
2369,1.0
2373,1.25
2374,1.5
2375,1.5
2376,1.5
2377,1.5
2380,1.0
2381,1.25
2383,1.25
2387,1.25
2390,1.25
2391,-275.0
2392,1.25
2393,1.5
2394,-185.0
2398,1.25
2399,1.25
2400,1.25
2401,1.25
2402,1.25
2403,1.25
2406,1.0
2407,0.75
2408,1.5
2409,1.5
2410,1.5
2411,1.5
2413,1.5
2414,1.25
2415,1.25
2416,1.25
2417,1.25
2418,1.25
2419,1.25
2420,1.0
2422,1.25
2423,1.0
2426,1.25
2428,1.5
2430,1.25
2431,1.25
2432,1.25
2433,1.5
2434,1.5
2435,1.25
2436,1.25
2437,1.25
2438,1.25
2440,1.0
2441,1.25
2442,1.0
2443,1.25
2445,1.0
2447,1.75
2448,-172.75
2450,1.5
2451,1.5
2452,1.0
2453,1.25
2455,1.0
2457,1.25
2458,1.25
2461,1.0
2462,1.0
2463,1.0
2464,0.75
2465,1.0
2466,1.5
2467,1.5
2468,1.5
2469,1.25
2470,1.25
2471,1.5
2472,1.25
2473,1.25
2474,1.25
2475,1.0
2476,1.25
2477,1.0
2478,1.75
2480,1.5
2481,1.25
2482,1.25
2483,1.25
2484,1.5
2485,1.5
2486,1.25
2487,1.25
2490,1.25
2491,1.25
2493,1.0
2495,1.0
2496,1.25
2497,1.25
2498,1.0
2499,1.0
2500,1.0
2502,1.5
2503,1.5
2509,1.25
2510,1.25
2513,1.25
2514,1.25
2516,1.25
2517,1.0
2518,1.0
2519,1.0
2520,1.25
2521,1.0
2522,1.0
2525,5375.75
2526,1.5
2527,1.5
2528,1.75
2529,1.25
2531,1.25
2533,1.25
2534,1.25
2535,1.0
2537,1.75
2538,1.75
2539,1.5
2540,1.5
2541,1.25
2542,1.5
2543,1.5
2545,107.75
2546,1.25
2547,1.25
2549,1.5
2550,1.5
2551,1.0
2552,-197.5
2555,1.25
2556,1.0
2559,1.25
2560,1.0
2561,1.0
2564,1.25
2566,1.5
2568,1.75
2569,1.25
2570,1.5
2572,1.0
2574,1.0
2577,1.25
2582,1.25
2584,1.25
2587,1.0
2588,118.5
2589,1.0
2593,1.5
2595,1.5
2597,1.5
2598,1.25
2601,1.5
2602,1.25
2603,1.25
2605,1.25
2606,1.0
2607,1.0
2608,1.25
2609,1.0
2610,0.75
2611,1.0
2612,1.25
2614,1.5
2616,1.5
2617,1.25
2619,1.5
2620,1.5
2622,1.5
2623,1.25
2625,1.25
2626,1.25
2628,1.0
2629,1.25
2631,1.0
2632,1.25
2633,1.25
2634,1.0
2635,1.5
2636,1.5
2637,1.5
2638,1.5
2639,1.5
2640,1.5
2644,4.25
2645,1.25
2646,1.25
2647,1.25
2649,1.25
2650,1.0
2651,1.0
2652,1.25
2654,1.25
2655,1.5
2656,1.25
2657,1.5
2658,1.5
2660,1.25
2662,1.0
2663,1.0
2664,1.25
2668,1.0
2669,1.25
2670,1.5
2672,1.5
2673,1.5
2674,1.25
2675,1.5
2677,1.25
2679,1.25
2680,0.75
2681,1.0
2682,1.0
2683,1.0
2684,1.5
2685,1.75
2687,1.75
2688,1.5
2690,1.5
2691,1.0
2693,1.0
2694,1.25
2695,1.0
2697,1.0
2699,1.0
2700,1.25
2701,1.0
2702,1.0
2705,1.5
2707,1.25
2709,1.5
2711,1.5
2713,1.25
2714,1.0
2715,1.0
2716,1.25
2718,1.25
2719,1.25
2722,1.25
2723,1.0
2724,0.75
2725,1.0
2726,1.25
2728,1.25
2729,1.25
2731,1.25
2732,1.25
2733,1.25
2734,1.25
2735,-186.75
2737,1.25
2738,1.0
2740,1.0
2743,1.5
2744,1.5
2746,1.5
2747,1.5
2748,1.25
2750,1.25
2751,1.25
2752,1.25
2753,1.0
2754,1.0
2755,1.0
2756,1.25
2757,1.0
2758,0.75
2760,1.5
2761,1.5
2762,1.5
2763,1.5
2764,1.5
2765,1.5
2766,1.0
2767,-139.25
2768,-257.0
2769,1.0
2774,1.25
2776,1.5
2778,1.5
2779,1.5
2781,1.25
2782,1.25
2783,1.25
2784,1.25
2785,1.25
2786,1.0
2787,1.25
2788,1.0
2789,1.0
2790,1.0
2791,1.5
2792,1.25
2793,1.25
2795,1.25
2796,1.5
2797,1.25
2799,1.0
2800,1.25
2801,1.25
2802,1.25
2804,1.0
2805,1.25
2806,1.0
2807,1.5
2809,1.25
2810,1.25
2811,1.25
2812,1.5
2813,1.5
2815,1.25
2816,1.25
2817,1.25
2818,1.5
2823,1.25
2824,1.25
2826,1.0
2827,1.0
2828,1.5
2831,1.5
2832,1.5
2833,1.0
2835,1.5
2836,1.25
2837,1.25
2840,1.25
2842,1.0
2843,1.25
2845,1.0
2846,1.25
2847,1.5
2848,1.5
2849,104.25
2850,1.5
2851,1.25
2852,1.25
2855,1.5
2856,1.25
2857,1.25
2858,1.25
2860,1.0
2861,1.25
2863,1.25
2864,1.25
2866,1.0
2868,1.0
2869,0.75
2870,1.5
2871,1.5
2872,1.5
2873,1.5
2877,1.25
2879,1.25
2880,1.25
2883,1.0
2885,1.0
2886,1.25
2887,1.25
2888,1.0
2890,0.75
2891,1.0
2892,1.5
2894,1.5
2895,-231.25
2897,1.0
2898,1.25
2899,1.5
2900,1.25
2902,1.0
2903,1.0
2904,1.25
2906,1.25
2907,1.25
2908,1.0
2909,1.5
2911,1.5
2912,1.25
2914,1.5
2915,1.25
2916,1.25
2917,1.5
2918,1.5
2919,1.25
2920,1.25
2925,1.0
2927,1.0
2928,1.0
2929,1.0
2930,1.25
2931,1.75
2933,1.5
2934,1.5
2935,1.5
2936,1.5
2937,1.25
2938,1.5
2941,1.25
2942,1.0
2944,1.25
2945,1.0
2946,1.75
2947,1.5
2949,1.75
2951,1.5
2952,1.25
2953,1.5
2954,1.25
2956,1.25
2957,1.5
2958,1.25
2960,1.5
2961,1.25
2965,1.0
2966,1.25
2968,1.5
2969,1.25
2971,1.25
2973,1.25
2974,1.0
2976,1.25
2977,1.25
2978,1.0
2979,1.5
2980,1.25
2981,1.25
2982,1.25
2984,1.25
2985,1.25
2987,1.25
2988,1.25
2989,1.0
2990,1.25
2991,1.25
2992,1.25
2993,1.0
2996,1.5
2997,1.5
2998,1.5
2999,1.25
3000,1.25
3001,1.5
3002,1.25
3003,1.0
3004,1.25
3007,1.5
3009,1.25
3012,1.25
3013,1.0
3014,1.25
3015,1.25
3016,1.25
3017,1.0
3018,1.0
3020,1.0
3021,1.25
3022,1.5
3023,1.5
3024,1.5
3027,1.5
3028,1.25
3029,1.25
3030,1.25
3031,1.25
3034,1.25
3036,1.5
3037,1.0
3041,1.5
3042,1.5
3043,1.25
3045,1.25
3046,1.5
3047,1.25
3050,1.25
3051,1.25
3053,1.25
3054,1.25
3055,1.25
3057,4432.75
3058,1.0
3060,1.0
3061,1.0
3062,1.0
3063,1.25
3064,1.0
3067,1.5
3068,1.5
3069,1.5
3071,1.25
3072,1.25
3073,1.25
3075,1.0
3077,1.0
3078,0.75
3080,1.0
3082,1.5
3083,1.5
3084,1.25
3086,1.5
3087,1.25
3088,1.25
