,0
1863,1.0
1864,118.5
1867,1.75
1869,1.25
1871,1.5
1872,1.5
1873,1.5
1875,1.0
1876,1.75
1877,1.75
1878,1.5
1879,1.5
1885,1.5
1886,1.25
1888,1.25
1889,1.5
1890,1.25
1891,1.25
1892,1.25
1894,1.25
1895,1.25
1896,1.25
1897,1.25
1898,1.25
1899,1.0
1905,1.5
1907,1.5
1909,1.25
1913,1.25
1915,-227.5
1916,1.25
1917,1.25
1919,1.25
1920,1.5
1921,1.5
1922,1.25
1923,1.5
1924,1.25
1925,1.5
1928,1.25
1929,1.25
1930,1.5
1931,1.0
1933,1.0
1934,1.0
1935,1.0
1936,1.0
1940,1.5
1941,1.5
1942,1.5
1943,1.5
1944,1.5
1945,1.5
1946,1.5
1947,1.5
1948,1.25
1949,1.25
1952,1.0
1953,1.0
1954,1.0
1955,1.0
1957,0.75
1958,1.25
1959,1.5
1960,1.25
1961,1.5
1962,-272.75
1963,1.25
1965,1.0
1966,1.0
1967,1.25
1968,1.0
1969,1.25
1970,1.25
1971,1.25
1972,1.25
1974,1.25
1975,1.0
1976,0.75
1977,1.75
1978,1.5
1979,1.5
1980,1.75
1981,1.5
1982,1.25
1983,1.25
1984,1.0
1985,1.0
1986,1.25
1987,1.25
1988,1.0
1989,1.0
1991,1.25
1992,1.5
1993,1.5
1994,1.25
1995,1.25
1996,1.25
1997,1.25
1999,1.25
2000,1.25
2001,1.0
2003,1.25
2005,1.0
2006,1.25
2008,1.0
2009,1.0
2011,1.25
2013,1.5
2014,1.5
2015,1.25
2016,1.25
2017,1.5
2018,1.25
2021,1.25
2024,1.0
2025,1.0
2028,1.5
2030,1.5
2031,1.5
2032,1.5
2034,1.25
2035,1.25
2036,1.25
2037,1.5
2038,1.25
2039,1.0
2040,1.5
2041,1.25
2042,1.25
2043,1.25
2044,1.25
2045,1.25
2046,1.0
2047,1.0
2051,1.25
2052,1.5
2053,1.25
2054,1.5
2055,1.25
2056,1.25
2057,1.25
2058,1.25
2059,1.0
2060,1.0
2061,1.0
2062,1.5
2067,1.5
2068,1.0
2069,1.0
2070,1.0
2071,1.25
2072,1.25
2073,1.25
2075,1.0
2079,1.25
2081,1.5
2082,1.25
2083,165.5
2084,1.25
2086,1.25
2087,1.5
2088,1.25
2089,1.5
2090,1.25
2092,1.0
2094,1.0
2095,1.0
2096,1.0
2097,1.0
2101,1.5
2102,1.5
2104,1.5
2105,1.5
2106,1.5
2107,1.5
2108,1.25
2111,1.25
2112,1.25
2114,1.25
2115,1.0
2117,1.0
2120,1.5
2122,1.5
2124,1.5
2125,1.25
2127,1.25
2129,1.25
2131,1.5
2132,1.25
2134,1.25
2135,1.25
2136,1.25
2137,1.5
2138,1.0
2139,1.25
2140,1.25
2142,1.25
2143,1.0
2144,1.0
2149,1.25
2150,1.5
2151,1.5
2152,1.25
2153,1.25
2154,1.25
2155,1.5
2156,1.5
2157,1.5
2158,1.25
2159,1.25
2160,1.25
2162,1.25
2163,1.25
2164,1.25
2165,1.25
2166,1.0
2167,1.0
2168,1.0
2169,1.0
2170,1.5
2171,1.25
2172,1.5
2173,1.25
2174,1.5
2176,1.25
2178,1.25
2180,1.25
2181,1.0
2183,1.0
2184,1.0
2185,1.0
2186,1.0
2188,1.0
2191,1.5
2192,1.5
2195,1.25
2197,1.25
2201,-182.5
2202,1.0
2203,1.0
2205,1.5
2207,1.5
2209,1.5
2210,1.5
2211,1.0
2215,1.25
2216,1.25
2221,1.25
2223,1.0
2225,1.25
2227,1.0
2228,1.25
2229,1.0
2230,1.25
2232,1.25
2233,1.5
2235,1.25
2236,1.5
2237,1.5
2239,1.25
2240,1.0
2241,1.25
2242,0.75
2246,1.0
2248,1.25
2249,1.0
2250,1.75
2251,1.5
2252,1.5
2253,1.5
2255,1.25
2256,1.5
2259,1.25
2260,-213.25
2261,1.25
2262,1.25
2263,1.0
2264,1.0
2265,1.75
2266,1.75
2267,1.75
2271,-186.0
2272,1.5
2274,1.5
2275,1.25
2276,1.25
2278,1.0
2280,1.0
2281,1.25
2282,1.5
2283,1.5
2285,1.5
2286,1.5
2287,1.25
2289,1.25
2290,1.5
2292,1.5
2295,1.25
2296,1.25
2297,1.25
2298,1.0
2299,1.25
2300,1.0
2301,1.5
2302,1.5
2305,1.25
2306,1.5
2307,1.25
2308,1.25
2309,1.75
2311,1.5
2312,1.25
2315,1.25
2316,1.5
2318,1.25
2319,1.25
2321,1.0
2322,1.0
2324,1.0
2325,1.0
2326,1.0
2329,1.0
2330,1.5
2331,1.5
2332,1.5
2334,1.5
2335,1.25
2337,1.5
2338,1.25
2339,1.25
2341,1.0
2342,1.5
2343,1.0
2344,1.5
2346,1.25
2348,1.25
2349,1.0
2350,1.0
2351,1.75
2352,1.75
2354,1.5
2356,1.5
2359,1.25
2360,1.25
2361,1.0
2364,1.0
2365,1.0
2366,1.5
2367,1.5
2368,1.25
2371,1.5
2373,1.25
2377,1.25
2378,1.5
2380,1.25
2381,1.25
2382,1.25
2383,1.5
2384,1.25
2385,1.0
2388,0.75
2389,1.0
2390,1.25
2393,1.5
2394,1.75
2395,1.5
2396,1.25
2397,1.25
2398,1.25
2399,1.5
2400,1.25
2401,1.25
2402,1.0
2403,1.5
2405,1.0
2406,1.25
2407,1.0
2408,1.0
2410,1.0
2411,0.75
2412,1.75
2414,1.5
2416,1.5
2417,1.25
2420,1.25
2422,1.25
2423,26.0
2425,1.25
2427,1.0
2428,0.75
2429,1.25
2431,1.5
2432,1.5
2433,1.5
2434,1.5
2435,1.5
2436,1.5
2437,1.25
2438,1.25
2439,1.5
2440,1.25
2441,1.0
2443,1.25
2444,1.5
2445,1.5
2446,1.25
2447,1.5
2448,1.5
2449,1.25
2450,1.5
2451,1.25
2452,1.0
2454,1.25
2455,1.5
2456,1.25
2458,1.25
2459,1.25
2460,1.25
2463,1.25
2464,1.0
2465,1.0
2467,1.75
2469,1.25
2470,1.0
2471,1.25
2473,1.25
2474,1.25
2477,1.0
2478,1.25
2479,1.0
2480,1.0
2481,1.25
2482,1.0
2483,1.0
2484,1.0
2485,1.5
2486,1.25
2488,1.5
2489,1.5
2490,1.5
2491,1.5
2492,1.5
2493,1.25
2495,1.25
2496,1.0
2497,1.0
2499,1.0
2500,1.0
2501,86.25
2502,1.0
2504,407.25
2505,1.25
2507,1.75
2508,1.5
2509,1.25
2510,1.5
2511,1.25
2512,1.5
2515,1.25
2517,1.5
2518,1.0
2519,1.25
2520,1.0
2522,1.25
2523,1.0
2524,1.0
2525,1.5
2526,1.75
2528,1.5
2530,1.25
2531,1.5
2533,1.25
2534,1.25
2535,1.5
2536,1.5
2537,1.0
2538,1.25
2539,1.5
2540,1.0
2541,1.25
2542,1.25
2546,1.5
2547,1.5
2548,1.5
2549,1.5
2550,1.25
2551,1.25
2553,1.25
2554,1.5
2555,1.25
2556,1.25
2557,1.5
2558,1.5
2559,1.5
2560,1.5
2561,1.5
2562,1.5
2563,1.25
2565,1.25
2566,1.25
2567,1.25
2568,1.25
2569,1.25
2570,1.0
2572,1.0
2573,1.25
2574,1.0
2575,1.5
2577,1.5
2578,1.25
2579,1.5
2583,1.25
2584,1.25
2585,1.25
2586,1.0
2588,1.0
2589,1.25
2590,1.0
2591,1.0
2593,1.0
2595,1.5
2596,1.5
2597,1.5
2598,1.5
2600,1.5
2602,1.25
2603,1.25
2604,1.25
2606,1.5
2607,1.25
2608,1.5
2609,1.0
2611,1.25
2614,1.5
2615,1.5
2616,1.5
2617,1.5
2618,1.0
2620,1.25
2621,1.25
2622,1.0
2623,1.0
2625,1.25
2626,1.0
2627,1.25
2628,1.25
2630,0.75
2633,1.5
2634,1.25
2635,1.5
2636,1.5
2637,1.5
2638,1.25
2640,1.5
2641,1.5
2642,1.0
2644,1.0
2646,1.5
2648,1.25
2649,1.5
2650,1.5
2652,1.5
2654,1.5
2655,1.25
2656,164.25
2657,1.25
2658,1.25
2662,1.25
2663,1.5
2664,1.25
2665,1.25
2666,1.0
2669,1.0
2670,1110.5
2673,1.0
2674,1.0
2675,95.0
2676,1.25
2677,1.5
2678,1.25
2679,1.5
2680,1.5
2683,1.25
2685,1.0
2686,1.25
2687,1.25
2689,1.25
2691,1.0
2692,1.0
2693,1.25
2694,1.5
2695,1.5
2698,1.75
2699,1.25
2701,1.0
2702,7381.0
2703,1.25
2704,1.5
2705,1.0
2707,1.25
2708,75.25
2709,1.25
2710,1.0
2711,1.25
2712,1.0
2713,1.25
2714,1.25
2716,1.5
2717,1.75
2718,1.5
2719,1.25
2720,1.5
2722,1.25
2723,1.25
2724,1.25
2726,1.25
2727,1.0
2728,1.0
2729,1.0
2730,1.0
2731,1.0
2733,1.25
2735,1.5
2736,1.5
2737,1.5
2739,1.25
2740,1.25
2741,1.25
2742,1.5
2743,1.5
2744,1.5
2745,1.25
2750,1.25
2752,1.0
2754,1.25
2755,1.0
2756,1.25
2758,1.25
2759,1.25
2762,-205.5
2764,1.0
2766,1.0
2767,1.0
2771,1.25
2772,1.25
2773,1.5
2776,1.25
2777,1.25
2778,1.25
2779,1.25
2780,1.25
2783,1.0
2784,1.0
2785,1.0
2792,1.25
2794,1.0
2795,1.0
2796,1.0
2799,1.5
2801,1.75
2802,1.25
2803,1.5
2804,1.5
2805,1.25
2806,1.25
2807,1.5
2808,1.5
2809,1.5
2810,1.25
2811,1.0
2812,1.0
2814,1.0
2815,1.0
2816,1.5
2818,1.5
2819,1.25
2820,1.75
2821,1.5
2822,1.5
2823,1.5
2825,1.5
2826,1.5
2827,1.25
2829,1.25
2830,1.25
2831,1.25
2832,1.0
2833,1.0
2836,1.5
2839,1.5
2841,1.5
2842,1.25
2844,1.0
2845,1.25
2847,1.0
2848,1.0
2849,1.25
2850,1.0
2851,1.5
2853,1.5
2854,1.5
2855,1.25
2856,1.25
2857,1.25
2858,1.0
2859,1.25
2860,1.0
2862,1.0
2864,1.5
2865,1.25
2866,1.25
2867,1.25
2868,1.25
2869,1.25
2871,1.5
2872,1.5
2873,1.0
2874,1.25
2875,1.25
2876,1.0
2877,1.25
2878,1.25
2879,1.0
2880,1.0
2881,1.5
2882,1.5
2883,1.5
2885,1.25
2886,1.5
2888,1.0
2890,1.25
2891,1.25
2893,-187.25
2895,1.25
2896,1.25
2897,1.0
2898,-209.0
2899,1.5
2900,1.5
2901,1.25
2902,1.5
2903,1.5
2904,1.5
2905,1.5
2906,1.25
2907,1.25
2908,1.5
2909,1.5
2910,1.25
2912,1.0
2913,1.25
2914,1.25
2915,1.25
2917,1.25
2918,1.0
2919,1.25
2920,1.25
2921,1.25
2922,1.0
2926,1.5
2928,1.25
2929,1.25
2930,1.25
2931,1.0
2932,1.25
2933,1.25
2934,1.0
2935,1.0
2936,1.0
2938,1.75
2939,1.25
2942,1.5
2945,-251.25
2947,1.0
2949,1.0
2950,1.0
2953,1.5
2954,1.25
2957,1.5
2958,1.5
2959,1.25
2960,1.5
2963,1.25
2964,1.25
2965,1.25
2966,1.5
2967,1.75
2968,1.75
2969,1.25
2970,1.5
2971,1.5
2972,1.25
2974,1.5
2975,1.0
2978,1.25
2979,1.0
2980,1.5
2984,1.0
2987,1.5
2988,1.5
2989,1.25
2990,1.5
