,0
1105,1.0
1108,1.5
1109,1.5
1110,1.5
1111,1.5
1112,1.25
1113,1.25
1114,1.25
1115,1.25
1116,1.5
1117,1.25
1119,1.25
1120,1.25
1121,1.5
1122,1.25
1123,1.0
1124,1.25
1126,1.5
1130,1.25
1131,1.5
1132,1.25
1133,1.25
1135,1.25
1137,1.25
1138,1.25
1139,1.25
1140,1.25
1141,1.0
1142,1.0
1144,1.0
1146,1.0
1147,989.5
1148,1.25
1149,1.75
1150,1.5
1151,1.75
1152,1.5
1153,1.75
1154,1.5
1155,1.25
1158,1.0
1159,133.25
1163,1.0
1164,1.0
1165,1.0
1166,1.75
1168,1.5
1170,1.5
1171,1.5
1172,1.25
1173,1.25
1174,1.25
1176,1.25
1177,1.25
1178,1.25
1181,1.25
1182,1.0
1183,1.0
1184,1.25
1186,1.25
1189,1.25
1190,1.25
1191,1.25
1193,1.25
1194,1.0
1195,1.25
1196,1.25
1197,1.0
1198,1.0
1201,1.0
1202,1.0
1203,1.0
1204,1.0
1205,1.5
1206,1.5
1207,1.5
1208,1.5
1209,1.5
1211,1.25
1212,1.25
1213,1.25
1215,1.0
1216,1.25
1218,1.0
1219,1.25
1220,1.0
1222,1.75
1223,1.5
1224,1.5
1227,1.5
1229,1.5
1230,1.25
1232,1.0
1233,1.0
1234,1.75
1237,-240.75
1239,1.5
1240,1.5
1241,1.25
1244,1.25
1245,1.0
1246,1.0
1248,1.0
1250,1.5
1251,1.5
1252,1.5
1253,1.5
1255,1.25
1256,1.5
1257,1.5
1259,1.25
1260,1.25
1262,1.25
1263,1.25
1264,1.0
1265,1.0
1266,1.25
1267,1.0
1268,1.5
1270,1.5
1271,1.5
1272,1.25
1273,1.5
1274,1.5
1275,1.5
1276,1.5
1278,1.5
1280,1.5
1281,1.25
1283,1.25
1284,1.25
1286,1.0
1288,1.0
1289,1.5
1290,1.5
1291,1.5
1292,1.5
1293,1.5
1294,1.5
1295,1.0
1296,1.25
1297,1.25
1298,1.25
1299,1.5
1301,1.5
1303,1.25
1306,1.25
1307,1.5
1308,1.25
1310,1.25
1312,1.25
1317,1.25
1318,1.25
1320,1.25
1321,1.25
1322,90.25
1323,1.0
1324,1.25
1325,1.0
1326,1.0
1329,1.5
1330,1.25
1331,1.5
1332,1.25
1333,1.25
1337,1.25
1338,1.5
1339,1.5
1340,1.5
1341,1.5
1342,1.5
1343,1.25
1344,1.5
1345,1.25
1346,1.25
1348,1.25
1350,101.5
1351,1.0
1354,1.0
1356,1.5
1357,1.25
1358,1.5
1359,1.5
1361,1.0
1364,1.0
1365,1.0
1366,1.0
1368,0.75
1369,0.75
1370,1.5
1371,1.5
1372,1.5
1373,1.25
1374,1.25
1375,1.5
1376,1.5
1377,1.25
1378,1.25
1379,1.5
1380,1.25
1381,1.0
1382,1.0
1383,1.25
1384,0.75
1385,0.75
1387,1.0
1389,1.5
1390,1.5
1392,1.25
1393,1.5
1394,1.5
1395,1.25
1396,1.25
1397,109.0
1398,1.25
1399,1.0
1400,1.25
1405,1.0
1406,40.0
1409,1.0
1411,1.0
1412,1.0
1413,1.0
1414,0.75
1415,1.0
1416,1.0
1418,1.5
1420,-193.25
1421,1.5
1422,1.5
1423,1.5
1424,1.5
1425,1.25
1426,1.5
1428,1.5
1429,1.25
1431,1.5
1433,1.0
1434,1.25
1435,1.25
1436,1.0
1440,1.5
1441,1.5
1443,1.25
1446,1.0
1447,1.25
1449,1.25
1450,1.0
1452,1.25
1455,1.25
1456,-257.25
1457,1.0
1458,1.25
1459,1.0
1461,1.5
1463,1.5
1464,1.25
1466,1.25
1467,1.25
1468,1.5
1469,1.5
1470,1.25
1472,1.25
1473,1.0
1475,1.0
1478,1.25
1479,1.0
1480,-234.5
1482,1.25
1483,1.5
1484,1.0
1485,1.25
1486,1.25
1487,1.0
1488,1.25
1489,1.25
1491,1.25
1492,1.0
1493,1.0
1494,1.0
1495,1.0
1496,1.25
1497,1.25
1498,1.0
1501,1.75
1503,1.5
1504,1.5
1506,1.5
1507,1.5
1508,1.25
1510,1.25
1511,1.25
1512,1.25
1513,1.25
1514,1.0
1516,1.0
1517,1.0
1518,1.25
1519,1.0
1520,-275.25
1521,1.5
1522,1.5
1523,1.25
1524,1.5
1525,1.25
1526,1.5
1527,1.5
1529,1.5
1530,1.25
1532,1.25
1535,1.25
1537,1.25
1538,1.5
1539,1.0
1540,1.5
1541,1.25
1542,1.25
1545,1.25
1546,1.25
1547,1.0
1548,1.0
1550,1.5
1551,1.5
1554,1.25
1556,1.25
1557,1.25
1559,1.25
1562,1.0
1563,-247.5
1565,1.0
1566,1.5
1567,1.5
1569,1.5
1571,1.5
1572,1.5
1573,1.5
1575,1.25
1576,1.5
1577,1.75
1578,1.25
1581,1.0
1582,1.25
1583,1.0
1585,1.25
1587,1.0
1590,1.5
1593,1.5
1594,1.25
1595,1.5
1596,1.25
1597,1.25
1599,1.25
1602,1.25
1603,1.25
1605,1.25
1606,0.75
1609,1.0
1611,1.5
1612,1.25
1616,1.5
1618,1.25
1619,1.5
1620,1.0
1622,1.25
1623,1.25
1625,1.0
1626,-4437.25
1627,1.25
1628,1.5
1630,1.25
1635,1.25
1636,1.25
1637,1.25
1638,1.0
1639,1.25
1641,1.25
1642,1.25
1645,1.0
1646,1.25
1648,1.0
1649,1.5
1650,1.5
1651,1.5
1652,1.5
1653,1.25
1654,1.0
1656,1.25
1657,1.25
1658,1.5
1659,1.25
1660,1.25
1661,1.25
1663,1.25
1666,1.25
1667,1.0
1668,1.0
1669,1.5
1671,1.25
1674,1.5
1675,1.25
1676,1.5
1677,1.25
1678,1.25
1679,1.25
1680,1.25
1681,1.25
1682,1.25
1683,1.0
1684,1.0
1685,1.0
1686,1.5
1688,1.25
1689,1.5
1692,1.25
1694,1.0
1695,1.0
1696,1.25
1699,1.0
1700,1.25
1701,1.75
1702,1.25
1703,1.5
1704,1.5
1705,1.25
1707,1.5
1708,1.25
1710,1.25
1712,1.5
1713,1.25
1714,1.25
1715,1.25
1716,1.25
1717,1.25
1718,1.25
1719,1.25
1723,1.25
1724,1.0
1727,1.5
1728,1.25
1729,1.5
1731,1.5
1732,1.5
1733,1.25
1734,1.5
1736,1.25
1737,1.25
1738,1.25
1739,1.5
1741,1.25
1743,1.25
1744,1.25
1745,1.25
1746,1.0
1747,1.25
1748,1.0
1750,1.25
1751,1.5
1753,1.75
1754,1.5
1755,1.5
1756,1.5
1757,1.25
1758,1.5
1760,1.25
1761,1.25
1762,1.25
1764,1.25
1765,1.0
1767,1.25
1769,1.25
1772,1.25
1773,1.5
1774,1.25
1777,1.5
1781,1.0
1782,1.0
1783,1.0
1784,1.25
1785,1.5
1787,1.25
1788,1.5
1790,37.5
1791,1.25
1792,1.5
1795,1.0
1796,1.25
1798,1.25
1800,1.0
1801,1.25
1802,1.25
1803,1.5
1804,1.25
1806,1.5
1807,1.5
1808,1.25
1809,1.25
1810,1.0
1811,1.25
1813,1.25
1814,1.25
1816,1.0
1817,1.25
1818,1.25
1821,1.25
1822,1.5
1823,1.5
1824,1.5
1826,1.5
1828,1.25
1829,1.25
1832,1.25
1833,1.25
1834,-256.75
1835,1.25
1836,1.0
1837,1.25
1838,1.0
1839,1.25
1840,1.0
1841,1.0
1842,-212.75
1844,1.0
1846,1.5
1847,1.75
1848,1.5
1849,1.5
1850,1.5
1851,1.5
1852,1.5
1853,1.5
1855,1.5
1856,1.25
1858,1.0
1859,1.0
1860,1.0
1861,1.0
1862,1.25
1864,1.5
1865,1.25
1866,1.5
1867,1.25
1868,1.5
1869,1.5
1870,1.25
1872,1.5
1875,1.25
1876,1.25
1878,1.0
1879,1.0
1880,1.0
1881,1.0
1882,1.0
1883,1.5
1886,1.5
1887,1.5
1888,1.25
1889,1.25
1890,1.25
1892,1.0
1894,1.25
1895,1.25
1896,1.0
1897,1.0
1898,0.75
1901,1.5
1902,1.75
1903,1.5
1904,1.5
1905,1.5
1906,1.25
1907,1.25
1908,1.5
1909,1.25
1910,1.5
1913,1.25
1914,1.25
1915,1.0
1916,1.0
1917,1.0
1919,0.75
1920,1.0
1922,1.5
1923,1.5
1924,1.5
1925,1.5
1927,1.5
1928,1.5
1929,1.25
1930,1.25
1931,1.25
1934,1.0
1935,1.25
1937,1.25
1939,1.25
1940,1.5
1941,1.5
1944,1.25
1945,1.0
1946,1.25
1947,1.0
1948,1.75
1951,1.5
1955,1.25
1956,1.25
1957,1.25
1960,1.0
1963,1.25
1964,1.25
1965,1.25
1966,1.0
1968,1.25
1970,1.5
1971,1.25
1972,1.5
1976,1.25
1977,1.25
1979,1.25
1980,1.25
1982,1.5
1984,1.5
1985,1.25
1990,1.25
1991,1.25
1992,1.25
1993,1.25
1994,1.25
1998,1.0
1999,1.0
2000,1.0
2001,1.0
2002,1.0
2006,1.5
2007,1.5
2008,1.5
2009,1.5
2010,1.25
2012,1.25
2014,1.25
2015,1.0
2016,1.25
2017,1.0
2019,1.0
2020,1.25
2021,1.75
2022,-215.0
2023,1.25
2024,1.5
2025,1.5
2026,1.75
2027,1.5
2028,-197.25
2029,1.5
2030,1.25
2032,1.0
2033,1.0
2036,1.25
2037,1.5
2038,1.25
2039,1.5
2040,1.5
2041,1.25
2042,-275.5
2044,1.0
2047,1.0
2048,1.5
2050,1.0
2051,1.25
2053,1.25
2054,0.75
2055,1.75
2056,1.5
2057,1.5
2058,1.5
2061,1.25
2062,1.5
2063,1.5
2064,1.25
2067,1.25
2073,1.0
2075,1.0
2076,1.25
2077,1.5
2080,1.5
2082,1.5
2083,1.5
2084,1.5
2086,1.25
2087,1.25
2089,1.0
2091,1.0
2092,1.25
2094,1.5
2095,1.5
2097,-258.25
2098,1.25
2100,1.25
2102,1.5
2103,1.0
2107,1.0
2108,1.25
2111,1.5
2113,1.25
2115,1.25
2117,1.0
2118,1.25
2119,1.0
2120,1.25
2122,1.0
2123,-232.75
2125,1.75
2127,1.5
2129,1.25
2130,1.5
2131,1.25
2132,1.25
2134,1.25
2136,1.5
2137,1.5
2138,20.25
2139,1.25
2140,1.25
2141,1.25
2142,1.25
2143,1.0
2145,1.0
2146,1.0
2147,1.5
2148,1.5
2149,1.25
2150,1.25
2152,1.25
2154,1.0
2155,1.5
2156,1.25
2157,1.25
2158,1.25
2159,1.0
2161,1.0
2162,1.0
2164,1.25
2166,1.5
2167,1.25
2169,1.75
2171,1.5
2172,1.25
2173,1.5
2174,1.25
2175,1.25
2176,1.25
2177,1.25
2178,1.25
2180,1.0
2181,1.25
2182,1.0
2186,1.25
2188,1.25
2189,-200.25
2190,1.5
2191,1.25
2193,1.5
2194,1.0
2196,1.5
2197,1.25
2202,1.25
2203,1.25
2204,1.25
2205,1.5
2208,1.25
2209,1.5
2210,1.0
2213,1.25
2214,1.0
2218,1.25
2219,1.0
2220,1.0
2222,1.25
2223,1.0
2225,0.75
2226,1.0
2227,0.75
2231,446.5
2233,1.25
2234,1.25
2235,1.25
2237,1.25
2238,1.25
2239,1.25
2240,1.25
2241,1.25
2242,1.25
2244,1.0
2246,1.25
2247,132.0
2248,1.0
2250,1.25
2251,1.0
2252,5465.25
2254,1.0
2256,1.25
2257,1.5
2258,1.5
2259,1.75
2263,1.25
2264,1.25
2265,1.0
2266,1.0
2269,1.5
2270,1.5
2271,1.25
2272,1.25
2273,1.5
2274,1.5
2275,1.5
2276,1.5
2277,1.0
2278,1.25
2279,1.25
2280,1.25
2281,1.0
2283,1.0
2286,1.0
2288,1.25
2291,1.25
2294,1.25
2295,1.0
2297,1.0
2298,1.25
2299,1.5
2300,1.5
2301,1.25
2302,1.5
2303,1.75
2305,1.5
2306,1.5
2307,1.5
2308,1.25
2312,1.0
2313,1.25
2314,-271.75
2315,1.0
2316,1.0
2319,1.25
2320,1.5
2321,1.5
2322,1.25
2324,1.25
2325,1.25
2326,1.5
2327,1.5
2331,1.0
2333,1.25
2334,1.25
2335,1.5
2336,1.25
2338,1.25
2339,1.0
2340,1.25
2341,0.75
2342,1.0
2343,1.25
2345,1.0
2346,1.0
2347,1.0
2349,1.75
2351,1.25
2352,1.25
2353,1.25
2354,1.0
2355,1.25
2356,1.25
2357,1.25
2358,1.0
2360,1.0
2361,1.0
2363,1.0
2364,0.75
2366,1.0
2368,0.75
2370,1.5
2371,1.5
2372,1.5
2373,1.25
2374,1.5
2376,1.25
2378,1.25
2379,1.0
2381,1.25
2382,1.0
2387,1.5
2389,1.5
2390,1.5
2391,1.5
2392,1.5
2393,1.25
2396,1.5
2397,1.25
2398,1.25
2399,1.25
2400,1.25
2401,1.25
2402,1.0
2403,1.0
2404,1.25
2405,1.5
2406,1.5
2409,1.25
2410,1.5
2411,1.25
2414,137.25
2416,1.25
2417,1.25
2418,1.25
2419,1.25
2421,-201.25
2422,1.25
2423,1.5
2425,1.25
2426,1.0
2427,1.25
2428,1.25
2429,1.25
2430,1.25
2431,1.25
2432,1.0
2433,1.25
2436,1.0
2438,1.25
2439,1.5
2440,1.25
2442,1.0
2444,1950.75
2445,1.25
2447,1.25
2448,1.25
2449,49.75
2450,1.0
2451,1.0
2454,1.75
2455,1.75
2456,1.25
2458,1.5
2459,1.75
2460,1.75
2461,1.5
2462,1.25
2463,1.25
2465,1.25
2467,1.25
2469,1.25
2470,1.25
2471,1.0
2473,1.5
2474,1.25
2475,1.5
2476,1.5
2477,1.5
2481,1.25
2487,180.75
2488,1.25
2490,1.5
2492,1.25
2495,1.5
2496,1.25
2497,1.5
2498,1.5
2501,1.25
2502,1.25
2503,1.0
2507,1.0
2508,1.0
2510,0.75
2511,1.0
2512,1.75
2514,1.5
2517,1.5
2518,1.5
2519,1.5
2520,1.5
2522,1.5
2524,1.25
2525,1.5
2527,1.25
2528,1.25
2529,1.25
2531,1.25
2532,-231.0
2534,1.0
2535,1.0
2537,1.5
2538,1.25
2539,1.25
2540,1.5
2545,1.5
2547,1.25
2549,1.25
2550,1.25
2552,1.25
2553,1.0
2554,1.5
2555,1.5
2556,1.5
2558,1.5
2560,1.5
2561,1.25
2562,1.25
2563,1.5
2564,1.25
2567,138.75
2568,1.0
2569,1.25
2570,1.25
2572,1.25
2573,1.25
2574,1.0
2576,1.0
2578,1.5
2579,1.5
2581,1.25
2582,1.25
2583,1.25
2584,1.25
2586,1.0
2588,1.0
2589,1.25
2590,1.25
2592,1.0
2595,1.25
2596,1.25
2598,1.0
2599,1.5
2600,1.75
2601,1.5
2603,1.0
2604,1.25
2605,1.25
2606,1.25
2607,1.25
2609,1.25
2610,1.25
2612,1.5
2613,1.5
2615,1.5
2617,1.5
2618,1.25
2619,1.5
2620,1.25
2621,1.25
2622,-213.0
2625,1.0
2626,1.25
2627,1.25
2628,1.0
2629,1.0
2630,1.75
2631,-215.0
2632,1.5
2635,1.5
2636,1.5
2637,1.25
2638,1.25
2639,1.0
2641,1.25
2642,1.0
2643,1.25
2644,1.0
2645,1.0
2646,1.5
2647,1.75
2648,1.5
2649,1.75
2651,1.5
2652,1.25
2656,1.25
2658,1.25
2659,1.0
2660,1.5
2662,1.5
2663,1.25
2665,1.5
2667,1.5
2668,1.25
2670,1.25
2672,1.25
2673,1.25
2677,1.5
2678,1.5
2679,1.5
2680,1.5
2681,1.5
2682,1.25
2683,1.5
2685,1.25
2686,1.25
2687,1.25
2690,1.0
2691,1.0
2692,1.25
2694,1.25
2696,1.5
2697,1.5
2698,1.5
2701,1.25
2702,1.25
2703,1.0
2706,1.0
2708,1.0
2709,1.0
2710,1.0
2712,1.0
2713,1.0
2714,0.75
2717,1.5
2718,1.5
2719,8.5
2720,1.75
2721,1.25
2722,1.5
2723,1.5
2724,1.5
2726,1.5
2730,1.25
2732,1.0
2733,1.25
2735,1.25
2736,1.25
2737,0.75
2738,1.5
2739,1.5
2740,1.5
2742,1.5
2743,1.25
2744,1.25
2745,1.5
2746,1.25
2747,1.25
2748,1.25
2749,1.25
2750,1.25
2751,1.25
2754,1.25
2755,1.25
2756,1.25
2757,1.25
2758,1.0
2762,1.5
2763,1.5
2764,1.5
2765,1.25
2766,1.25
2768,1.25
2769,1.25
2773,1.25
2775,1.0
2776,1.0
2779,1.5
2780,1.5
2781,1.5
2782,1.25
2784,1.25
2785,1.25
2786,1.25
2788,1.25
2789,1.25
2792,1.25
2794,1.25
2795,1.25
2796,1.25
2797,1.5
2798,1.5
2799,1.5
2800,1.5
2802,1.25
2803,1.25
2804,1.5
2805,1.25
2806,1.25
2807,1.25
2809,1.25
2810,1.25
2812,1.25
2813,1.0
2814,1.5
2815,1.75
2816,1.5
2817,1.5
2818,1.5
2820,1.0
2821,1.25
2822,1.25
2825,1.25
2826,1.0
2827,1.25
2828,1.25
2829,1.0
2830,1.25
2831,1.0
2836,1.25
2837,1.0
2838,1.0
2840,1.5
2841,1.25
2842,1.25
2843,1.25
2844,1.5
2845,1.25
2846,1.25
2847,1.25
2849,1.25
2853,1.25
2854,1.0
2856,1.0
2857,1.25
2860,1.5
2862,1.25
2863,1.0
2864,1.25
2865,1.25
2866,1.0
2869,1.0
2871,1.25
2872,1.0
2873,1.5
2874,1.25
2876,1.25
2877,1.25
2878,1.0
2879,1.25
2880,1.25
2882,1.0
2883,1.0
2884,1.0
2885,0.75
2886,1.0
2887,1.0
2888,1.0
2889,0.75
2890,1.5
2891,1.5
2892,-241.25
2893,1.5
2894,1.5
2895,1.5
2897,1.25
2898,1.25
2899,1.25
2900,1.25
2901,1.25
2902,1.25
2904,1.0
2906,1.0
2907,1.0
2909,1.5
2910,1.5
2911,1.5
2913,1.25
2915,1.25
2917,1.5
2918,1.25
2920,1.5
2923,1.0
2924,1.25
2926,1.25
2927,1.0
2928,1.75
2929,1.5
2930,1.25
2932,1.25
2934,1.25
2935,1.0
2936,1.25
2937,1.0
2939,1.0
2940,1.5
2941,1.5
2943,1.25
2944,1.25
2945,1.25
2946,1.25
2947,1.25
2948,1.25
2950,1.0
2952,1.25
2953,1.25
2955,1.5
2956,1.5
2957,1.0
2958,1.5
2959,1.25
2960,1.0
2962,1.25
2963,1.25
2964,1.25
2966,1.0
2967,1.0
2968,1.0
2970,1.25
2971,1.25
2973,1.25
2974,-250.25
2975,1.25
2976,1.0
2977,1.0
2978,1.0
2979,1.0
2980,0.75
2981,1.5
2982,1.5
2983,1.25
2985,1.25
2987,1.25
2988,1.25
2989,1.25
2990,1.0
2991,1.0
2992,1.25
2993,1.25
2994,1.25
2995,1.0
2997,1.0
2998,1.5
3001,1.25
3003,1.25
3005,1.25
3006,1.25
3010,1.25
3013,1.0
3014,1.0
3015,1.75
3016,1.5
3017,1.25
3019,1.5
3020,1.5
3021,1.5
3022,1.25
